endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
evenness_h_over_log_hurlbert	Normalized evenness	21.0	-0.005182083979184346	0.0021654032273665537	-2.39312656123013	0.013612280630801549	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	21.5	-0.0051566876996610115	0.002140588927341705	-2.4090041921616665	0.013791006822743292	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	22.0	-0.005128715962990797	0.002116651510031135	-2.423032765991486	0.01394984819690588	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	22.5	-0.005098761595523157	0.0020936140856301416	-2.435387510295871	0.014090458394820253	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	23.0	-0.00506734213931871	0.0020714896330893484	-2.4462309916373806	0.014214424799202777	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	23.5	-0.005034905340330418	0.0020502824646315945	-2.455713018662097	0.014323252238169382	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	24.0	-0.005001835252382709	0.0020299896013721364	-2.4639708740388646	0.014418352890065576	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	24.5	-0.004968458556403977	0.002010602032472314	-2.471129779121216	0.014501041044704227	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	25.0	-0.004935050809068634	0.001992105844353195	-2.4773035142974376	0.014572531564313346	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	25.5	-0.0049018424270764515	0.0019744832165120023	-2.4825951348098756	0.01463394107819584	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	26.0	-0.00486902428474531	0.0019577132872709685	-2.4870977361208384	0.014686291124584678	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	26.5	-0.0048367528562956365	0.0019417728971053625	-2.490895234713532	0.014730512613665116	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	27.0	-0.004805154873274786	0.0019266372196861143	-2.494063139742331	0.014767451124015772	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	27.5	-0.004774331494979648	0.0019122802919518363	-2.496669298466993	0.014797872660491795	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	28.0	-0.004744362008122736	0.0018986754548007917	-2.498774604225614	0.014822469596257751	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	28.5	-0.004715307083574879	0.0018857957156734164	-2.50043366011734	0.014841866597575235	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	29.0	-0.0046872116246176945	0.0018736140436077795	-2.501695394848839	0.014856626389709868	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	29.5	-0.004660107244179164	0.0018621036064571123	-2.502603629583	0.014867255268582522	617	60	201
evenness_h_over_log_hurlbert	Normalized evenness	30.0	-0.004634014409105534	0.001851237958973833	-2.503197596312379	0.014874208298000945	617	60	201
