Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity
4	41	Surface	1.7148664268083196	1.2382077947892354
4	42	Deep	1.7192191711890927	1.1699596349532537
4	42	Rhizosphere	2.4255998509470427	1.592931482735056
4	42	Surface	0.12183164467545603	-0.24310432884456445
4	43	Deep	1.1338304943920332	0.6935963693299819
4	43	Rhizosphere	-1.0152532976524338	-1.338215408793142
4	43	Surface	-0.7353043172113569	-1.0456405281322394
4	44	Deep	0.47021044582175875	-0.03623092896592397
4	44	Rhizosphere	2.232221975983171	2.0094035521088527
4	44	Surface	1.2680420807887738	0.7108291131819342
4	45	Deep	3.290997226432242	2.4005513828149656
4	45	Rhizosphere	1.4164249440759202	0.7329068262522556
4	45	Surface	-1.790170135163753	-1.935108215865943
4	46	Deep	2.6046797046734214	1.8037524911505574
4	46	Rhizosphere	-0.0006580467268704487	-0.48586501162357904
4	46	Surface	1.3574828927050229	0.817737752332616
4	47	Deep	0.6107039922778106	0.04298809632796408
4	47	Rhizosphere	1.0778489392240729	0.431516185338496
4	47	Surface	-0.7844826765673726	-1.1241899515590383
4	48	Deep	0.011372814598662464	-0.46335650040965726
4	48	Rhizosphere	0.10159215643578909	-0.35583040139253846
4	48	Surface	-1.1971656315618138	-1.448048635839871
4	49	Deep	10.221522790264478	8.106535126598628
4	49	Rhizosphere	2.161232614130644	1.7735198323396024
4	49	Surface	3.0355674135871777	2.345572035588194
4	50	Deep	0.6856948951171989	-0.008491800920897926
4	50	Rhizosphere	1.078976573762511	0.42916795959592413
4	50	Surface	-1.2624890457089102	-1.5220924683895127
4	51	Deep	-0.3429036368152858	-0.6992655682450777
4	51	Rhizosphere	-0.7218523508920273	-1.1767813305116883
4	51	Surface	-1.7531015959044238	-1.9841780743012756
4	52	Deep	3.1406570838211203	2.218344041832952
4	52	Rhizosphere	2.388946414352189	1.5115358349322428
4	52	Surface	0.7665793235474394	0.23518928100667644
4	53	Deep	0.510443835977687	-0.020487059574819826
4	53	Rhizosphere	-0.7053685353028054	-1.0359016048008172
4	53	Surface	2.465915414538078	1.8483618161039592
4	54	Deep	1.7203907308183537	1.196036327146219
4	54	Rhizosphere	2.06905510189058	1.1961117655471956
4	54	Surface	1.804266962310469	1.1796071671202928
4	55	Deep	8.039184460077987	6.505443625848775
4	55	Rhizosphere	6.5072445079800865	5.106133822926698
4	55	Surface	5.969035373728929	4.693569723168075
4	56	Deep	4.036256482566898	2.846899477936518
4	56	Rhizosphere	2.295154227436971	2.3158180523625322
4	56	Surface	3.6811742939224117	2.6628952995772037
4	57	Rhizosphere	1.1971736664847645	0.5361685352256473
4	57	Surface	0.47089835483310544	-0.05018981729839153
4	58	Deep	5.121509443527251	3.801533396616396
4	58	Rhizosphere	3.5270859338093516	2.753587453696709
4	58	Surface	1.6910087518258932	0.9929421939527588
4	59	Deep	5.904429352912364	4.165750576044568
4	59	Rhizosphere	1.2544143005436552	0.646010779763858
4	59	Surface	3.633534770197092	2.72253090864578
4	60	Deep	-0.13132351684833574	-0.6407897571953188
4	60	Rhizosphere	-1.1671234109764002	-1.4027079314658042
4	60	Surface	0.844597651068666	0.32783092950684095
5	1	Deep	-0.15507368609716163	-0.07334498418309239
5	1	Rhizosphere	-1.8460865091095366	-1.8599075248769972
5	1	Surface	-1.8732442472572908	-1.8953042620027647
5	2	Deep	-1.2861740688112642	-1.3783096911508823
5	2	Rhizosphere	0.07990655375962025	0.10437721211936966
5	2	Surface	-0.08641111004145977	-0.12311113588547302
5	3	Deep	-1.2732541660584265	-1.3417557854716495
5	3	Rhizosphere	-1.4738913091733723	-1.5131238659923645
5	3	Surface	-0.8051773804805994	-0.7165651798748931
5	4	Deep	-0.4981643932894166	-0.1753825924221146
5	4	Rhizosphere	-0.6038071158257412	-0.7710350488451593
5	4	Surface	-1.2959576769204537	-1.2450910931364074
5	5	Deep	2.3966020499932377	1.8638098890458958
5	5	Rhizosphere	0.5955388480721838	0.4063635841079742
5	5	Surface	0.7741271075130342	0.5359855610692711
5	6	Deep	0.0774372269512663	-0.30116839114382965
5	6	Rhizosphere	0.3073747749680756	0.11188930373927979
5	6	Surface	-0.21639666232356378	-0.3998464819574111
5	7	Deep	-2.2660102171926306	-2.217659533948488
5	7	Rhizosphere	-1.3541031306645879	-1.3742083345077722
5	7	Surface	-1.8520634503910398	-1.854194511272529
5	8	Deep	-1.2173690880763757	-1.2192873672051987
5	8	Rhizosphere	-0.7045497636793908	-0.7773759768132541
5	8	Surface	0.021326081937939473	-0.2318649285491746
5	9	Deep	-1.6557579567382652	-1.4518196503724414
5	9	Rhizosphere	-1.5776434470310967	-1.5539435349781912
5	9	Surface	-2.0253744970325385	-1.8875392836446323
5	10	Deep	1.311346616853908	0.9916182162485072
5	10	Rhizosphere	-1.2418025909203783	-1.2371087157533758
5	10	Surface	0.5951016333117212	0.4210667572511071
5	11	Deep	-0.4593992120492322	-0.49736936606897786
5	11	Rhizosphere	-2.191360575387711	-2.073441729905002
5	11	Surface	-2.6099097620232663	-2.4623297193531632
5	12	Deep	0.010410493955011329	-0.08417396229180875
5	12	Rhizosphere	-1.324407086064688	-1.2692197300431924
5	12	Surface	-1.8278084071469223	-1.6841362895867942
5	13	Deep	-0.6143862861464114	-0.5320692939837737
5	13	Rhizosphere	-1.2111661989796323	-1.0952787292029194
5	13	Surface	-2.026393303656927	-1.8909535437348506
5	14	Deep	-0.8829678339461723	-0.8048565100157643
5	14	Rhizosphere	-1.3433958148204888	-1.2752953030305747
5	14	Surface	-1.885442486802672	-1.6154391880761354
5	15	Deep	-1.0077728244714055	-0.9033365917429461
5	15	Rhizosphere	-1.2100343701709033	-0.9985143828582668
5	15	Surface	-2.0770738093639496	-1.8895294403133422
5	16	Deep	-0.44029802636454163	-0.37166354326553613
5	16	Rhizosphere	-1.0592309097983592	-0.909312541478588
5	16	Surface	-2.6985626446212154	-2.463234183080458
5	17	Deep	-1.1529265601225334	-1.0075175244072805
5	17	Rhizosphere	-1.341133828470806	-1.2203393524014374
5	17	Surface	-1.2622553935941976	-1.2922874619369626
5	18	Deep	0.8008011998494211	1.4266028651067177
5	18	Rhizosphere	-1.4246293309393463	-1.3372260111455272
5	18	Surface	-1.7987162069622364	-1.5428180882150033
5	19	Deep	-0.9750554879945075	-0.7546971704217963
5	19	Rhizosphere	-1.4995764981439863	-1.3547251629245167
5	19	Surface	-2.2532425250903825	-2.0616286729934825
5	20	Deep	-0.44745405711415764	-0.5840396885044576
5	20	Rhizosphere	-1.308568755103889	-1.0454827138362777
5	20	Surface	-0.9640471702470687	-0.8336295045097897
5	21	Deep	-1.4464248038309164	-1.3504028845791722
5	21	Rhizosphere	-1.9333963981473254	-1.7507397312777293
5	21	Surface	-2.036975749641332	-1.8519398533324551
5	22	Deep	-1.4089900411077352	-1.4225117563671317
5	22	Rhizosphere	-0.4033595054985932	-0.49962209150176307
5	22	Surface	-1.058382425853709	-1.0123408321356442
5	23	Deep	1.8933825652830012	1.600663065486704
5	23	Rhizosphere	1.3123381090713309	1.2794622776382534
5	23	Surface	-1.8484657552112835	-1.7376811970368453
5	24	Deep	0.21469126203613922	0.10818505162049924
5	24	Rhizosphere	-0.5205889743729601	-0.7111667393231657
5	24	Surface	-2.2619330980944796	-2.1876126259322075
5	25	Deep	-0.9378456324051533	-0.8193338765478031
5	25	Rhizosphere	-2.3292947399166755	-2.186888796379683
5	25	Surface	-2.5219118892232486	-2.377845509813928
5	26	Deep	-0.032526299620812577	-0.2845632665141528
5	26	Rhizosphere	-1.0276547459618215	-0.9565781985215943
5	26	Surface	-2.353196245773394	-2.148414308056849
5	27	Deep	-0.947228230916565	-0.7879172108068269
5	27	Rhizosphere	-0.42794350450665986	-0.14092949408235533
5	27	Surface	-1.843383037176429	-1.7409616499824412
5	28	Deep	-1.4901375947725104	-1.4348905816524917
5	28	Rhizosphere	-1.398482902688797	-1.376288572823239
5	28	Surface	-2.3688241662554144	-2.150656440462282
5	29	Deep	2.1085212336151	1.694946728521597
5	29	Rhizosphere	-0.33357852131084587	-0.28265115961490783
5	29	Surface	0.5169284482017499	0.47069900285446425
5	30	Deep	-0.6668884782569685	-0.7068924552509945
5	30	Rhizosphere	1.1116871580538759	0.8858275096176706
5	30	Surface	-0.7504340087701784	-0.7467530113509995
5	31	Deep	1.2158784206549171	0.7589176127210502
5	31	Rhizosphere	0.06430767923718517	0.059421881841048
5	31	Surface	0.283037545142484	0.18836759774069683
5	32	Deep	1.601934645123248	1.1884264132328435
5	32	Rhizosphere	-1.3333562115556525	-1.1691074858613264
5	32	Surface	-0.6650797340494545	-0.6442481580780319
5	33	Deep	0.017588645973085928	0.04123419466068526
5	33	Rhizosphere	-1.1681227215628098	-1.3147105819448874
5	33	Surface	-0.8830856667863803	-0.8993630294184805
5	34	Deep	2.193395329258365	1.908942248402061
5	34	Rhizosphere	-0.6100059137228373	-0.8026557019209044
5	34	Surface	0.08889577639761527	0.0546472410523409
5	35	Deep	-1.2710370567787184	-0.7651428593633502
5	35	Rhizosphere	-0.976552019678439	-1.1724105766828035
5	35	Surface	-1.8199643769123017	-1.7252420522711522
5	36	Deep	1.8567072787369359	2.540523182962752
5	36	Rhizosphere	-2.0456466469317665	-2.0741855256728265
5	36	Surface	-1.425847077174303	-1.3449730389832266
5	37	Deep	-0.8622431044204539	-0.35395741992941065
5	37	Rhizosphere	0.4561969172768855	0.2807238787284582
5	37	Surface	2.8985949463344745	2.4033923420525545
5	38	Deep	2.973956938097325	3.428139848892986
5	38	Rhizosphere	-1.2003084074166048	-1.2729070556892237
5	38	Surface	1.6972292546273269	1.601845716219685
5	39	Deep	0.5930248579186151	1.1191387966363207
5	39	Rhizosphere	-1.3219660706812841	-1.5157320030007115
5	39	Surface	0.46959635733699934	0.5769112899926737
5	40	Deep	2.2910333920941635	2.841868478824453
5	40	Rhizosphere	-0.5249111713685792	-0.564136013191299
5	40	Surface	2.4417880697241365	2.075681864399515
5	41	Deep	6.122452270361334	7.824931973836906
5	41	Rhizosphere	0.0007020966148349031	-0.3727430400228187
5	41	Surface	-1.1382511175200105	-0.7817867886492815
5	42	Deep	-0.7223720779037007	-0.14709436902246706
5	42	Rhizosphere	-1.1361767334197852	-1.1289287258622396
5	42	Surface	-0.6045989004369551	-0.48365345389674
5	43	Deep	1.0511389833723113	1.3827771249087861
5	43	Rhizosphere	-0.6398697638791483	-0.6716640073143437
5	43	Surface	-0.31843148844250146	-0.17666692157834443
5	44	Deep	0.2663012152303535	0.7405675176013556
5	44	Rhizosphere	-0.11433568707409647	-0.2655170845884817
5	44	Surface	-2.3715058666681594	-2.159093274928073
5	45	Deep	5.259554472472983	6.647981849149288
5	45	Rhizosphere	0.12461271733046153	-0.05957948023492459
5	45	Surface	0.31804485416512307	0.34259778081080117
5	46	Deep	1.011103922447883	1.8043336017072975
5	46	Rhizosphere	-0.8248771770119419	-0.9737435807682557
5	46	Surface	0.375077138711149	0.4682732903569995
5	47	Deep	0.6317508698421405	1.0390613631290182
5	47	Rhizosphere	-0.25732746726291333	-0.2890210452975316
5	47	Surface	0.6719770267538067	0.8005589130872806
5	48	Deep	7.957940936547985	9.50777838888482
5	48	Rhizosphere	3.342905423839536	3.3511416075297884
5	48	Surface	5.347797215473777	5.796156356039479
5	49	Deep	0.30878227187643886	0.7947594997468885
5	49	Rhizosphere	-2.1246042166855297	-2.1979923022396117
5	49	Surface	-2.1753009531684278	-2.0060644279007245
5	50	Deep	-1.940918639568582	-1.3441523996579998
5	50	Rhizosphere	-0.9599670571004303	-1.1904939613851577
5	50	Surface	-2.1522929668274604	-1.9770965448595597
5	51	Deep	6.786607816298324	8.514716887061821
5	51	Rhizosphere	1.8521423628084053	1.8311221150855366
5	51	Surface	1.5235921051397072	1.772142876026313
5	52	Deep	7.509592785195232	9.452789419208605
5	52	Surface	4.99546834547472	6.167397304238025
5	53	Deep	0.205696392425067	1.117486948317469
5	53	Rhizosphere	-1.7311158451718383	-1.8157009474061534
5	53	Surface	-1.5004210192751384	-1.1021582848550748
5	54	Deep	4.737830037273531	5.616901083437839
5	54	Rhizosphere	-0.06978363796514535	-0.20530757710662262
5	54	Surface	0.05387977761573871	0.5634977743474036
5	55	Deep	8.119520052097558	10.210071375343942
5	55	Rhizosphere	6.159629039646129	6.569833394763733
5	55	Surface	4.860020826471035	5.38400467161098
5	56	Deep	3.5662313443080915	5.299683931253649
5	56	Surface	1.135751698213667	1.9786689092482246
5	57	Deep	1.307190044473934	2.571191131917567
5	57	Rhizosphere	-2.0110441661352407	-1.9911330423326679
5	57	Surface	-0.3011342701898306	0.5142861858645382
5	58	Deep	3.858325835159648	4.864746812094161
5	58	Rhizosphere	1.299526810110101	1.502787507254436
5	58	Surface	1.7479880735616213	2.2811733444425744
5	59	Deep	4.109840017235612	5.925974752448202
5	59	Rhizosphere	2.0498700559363403	1.9566646205827607
5	59	Surface	4.384506164034673	5.499500234833703
5	60	Deep	-0.20272480012626887	0.6530874155142671
5	60	Rhizosphere	-1.0057322773480113	-1.0153227145343444
5	60	Surface	-0.9597515256328741	-0.5947926323853923
