Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
M-25-0882_7Dr2_UDP0297-UDP0297_L002_R2_001	86.90519402682695	57.0	257.0	257	33.33333333333333	0.710778
M-25-0883_8PRr3_UDP0298-UDP0298_L002_R1_001	90.81432446160434	59.0	257.0	257	41.66666666666667	0.6024379999999999
M-25-0883_8PRr3_UDP0298-UDP0298_L002_R2_001	88.30170075592841	57.0	257.0	257	41.66666666666667	0.6024379999999999
M-25-0884_10PRr3_UDP0300-UDP0300_L002_R1_001	92.61328743545612	58.0	257.0	257	50.0	0.72625
M-25-0884_10PRr3_UDP0300-UDP0300_L002_R2_001	89.86850258175559	56.0	257.0	257	50.0	0.72625
M-25-0885_11Dr1_UDP0301V2-UDP0301V2_L002_R1_001	92.12892355694228	61.0	257.0	257	50.0	0.80125
M-25-0885_11Dr1_UDP0301V2-UDP0301V2_L002_R2_001	89.06221528861154	59.0	257.0	257	50.0	0.80125
M-25-0886_11PRr2_UDP0302-UDP0302_L002_R1_001	95.02356180918808	56.0	257.0	257	41.66666666666667	1.7165489999999999
M-25-0886_11PRr2_UDP0302-UDP0302_L002_R2_001	92.14561136126403	54.0	257.0	257	50.0	1.7165489999999999
M-25-0887_12Dr2_UDP0303-UDP0303_L002_R1_001	93.5578038197476	57.0	257.0	257	41.66666666666667	0.8303689999999999
M-25-0887_12Dr2_UDP0303-UDP0303_L002_R2_001	91.9804327955403	55.0	257.0	257	50.0	0.8303689999999999
M-25-0888_12Dr3_UDP0309-UDP0309_L002_R1_001	91.35967707292308	58.0	257.0	257	50.0	0.5633469999999999
M-25-0888_12Dr3_UDP0309-UDP0309_L002_R2_001	87.59805235494287	56.0	257.0	257	50.0	0.5633469999999999
M-25-0889_19Dr3_UDP0311-UDP0311_L002_R1_001	86.00360645827035	63.0	257.0	257	58.333333333333336	0.095939
M-25-0889_19Dr3_UDP0311-UDP0311_L002_R2_001	82.30542323768228	60.0	257.0	257	58.333333333333336	0.095939
M-25-0890_19Sr1_UDP0313-UDP0313_L002_R1_001	92.82800733366668	56.0	257.0	257	50.0	0.65997
M-25-0890_19Sr1_UDP0313-UDP0313_L002_R2_001	91.51840235162204	55.0	257.0	257	50.0	0.65997
M-25-0891_19Sr3_UDP0318-UDP0318_L002_R1_001	93.69604302662918	56.0	257.0	257	50.0	0.7124889999999999
M-25-0891_19Sr3_UDP0318-UDP0318_L002_R2_001	90.97642209213055	55.0	257.0	257	41.66666666666667	0.7124889999999999
M-25-0892_20Dr1_UDP0320-UDP0320_L002_R1_001	94.03075862722945	56.0	257.0	257	50.0	0.864733
M-25-0892_20Dr1_UDP0320-UDP0320_L002_R2_001	90.84098791187569	54.0	257.0	257	50.0	0.864733
M-25-0893_20Sr1_UDP0322-UDP0322_L002_R1_001	95.19957750454516	55.0	257.0	257	50.0	0.6589419999999999
M-25-0893_20Sr1_UDP0322-UDP0322_L002_R2_001	91.42853240497647	54.0	257.0	257	41.66666666666667	0.6589419999999999
M-25-0894_20Sr3_UDP0323-UDP0323_L002_R1_001	94.33303472550416	56.0	257.0	257	50.0	0.850614
M-25-0894_20Sr3_UDP0323-UDP0323_L002_R2_001	91.27900551836673	55.0	257.0	257	50.0	0.850614
M-25-0895_22Sr1_UDP0324-UDP0324_L002_R1_001	83.6790345865775	65.0	257.0	257	50.0	0.08104299999999999
M-25-0895_22Sr1_UDP0324-UDP0324_L002_R2_001	81.53202620830916	62.0	257.0	257	50.0	0.08104299999999999
M-25-0896_22Sr3_UDP0326-UDP0326_L002_R1_001	91.72041127503503	58.0	257.0	257	41.66666666666667	0.582384
M-25-0896_22Sr3_UDP0326-UDP0326_L002_R2_001	89.34534602598973	56.0	257.0	257	50.0	0.582384
M-25-0897_23PRr2_UDP0327-UDP0327_L002_R1_001	93.20313195124122	55.0	257.0	257	50.0	0.44955999999999996
M-25-0897_23PRr2_UDP0327-UDP0327_L002_R2_001	89.63030518729424	54.0	257.0	257	50.0	0.44955999999999996
M-25-0898_23PRr3_UDP0331-UDP0331_L002_R1_001	90.47928049524353	58.0	257.0	257	50.0	0.616424
M-25-0898_23PRr3_UDP0331-UDP0331_L002_R2_001	88.87389199641805	56.0	257.0	257	41.66666666666667	0.616424
M-25-0899_23Sr1_UDP0332-UDP0332_L002_R1_001	93.50275452083787	57.0	257.0	257	41.66666666666667	0.8353539999999999
M-25-0899_23Sr1_UDP0332-UDP0332_L002_R2_001	91.2050460044484	55.0	257.0	257	41.66666666666667	0.8353539999999999
M-25-0900_24Sr1_UDP0333-UDP0333_L002_R1_001	89.11860636395065	59.0	257.0	257	41.66666666666667	0.399186
M-25-0900_24Sr1_UDP0333-UDP0333_L002_R2_001	86.78861483118146	57.0	257.0	257	50.0	0.399186
M-25-0901_29PRr2_UDP0334-UDP0334_L002_R1_001	91.9204215743567	60.0	257.0	257	50.0	0.782021
M-25-0901_29PRr2_UDP0334-UDP0334_L002_R2_001	88.14392452376599	58.0	257.0	257	50.0	0.782021
M-25-0902_29Sr2_UDP0335-UDP0335_L002_R1_001	92.69877633192137	58.0	257.0	257	50.0	0.806673
M-25-0902_29Sr2_UDP0335-UDP0335_L002_R2_001	89.82115429672247	57.0	257.0	257	50.0	0.806673
M-25-0903_32PRr1_UDP0337-UDP0337_L002_R1_001	91.64533808269668	59.0	257.0	257	50.0	0.727115
M-25-0903_32PRr1_UDP0337-UDP0337_L002_R2_001	88.8591213219367	57.0	257.0	257	50.0	0.727115
M-25-0904_32PRr3_UDP0338-UDP0338_L002_R1_001	88.96199410191147	58.0	257.0	257	41.66666666666667	0.554756
M-25-0904_32PRr3_UDP0338-UDP0338_L002_R2_001	89.1602794742193	57.0	257.0	257	41.66666666666667	0.554756
M-25-0905_33Dr1_UDP0339-UDP0339_L002_R1_001	92.57771414480472	58.0	257.0	257	41.66666666666667	0.794836
M-25-0905_33Dr1_UDP0339-UDP0339_L002_R2_001	90.08776653297032	56.0	257.0	257	50.0	0.794836
M-25-0906_33Sr2_UDP0340-UDP0340_L002_R1_001	90.01614333462177	61.0	257.0	257	58.333333333333336	0.571753
M-25-0906_33Sr2_UDP0340-UDP0340_L002_R2_001	87.60198897076185	59.0	257.0	257	50.0	0.571753
M-25-0907_34Dr3_UDP0342-UDP0342_L002_R1_001	91.82386120462226	59.0	257.0	257	50.0	0.626188
M-25-0907_34Dr3_UDP0342-UDP0342_L002_R2_001	91.32129647965148	57.0	257.0	257	50.0	0.626188
M-25-0908_35PRr1_UDP0343-UDP0343_L002_R1_001	91.78713527267992	58.0	257.0	257	50.0	0.568267
M-25-0908_35PRr1_UDP0343-UDP0343_L002_R2_001	89.20384255992342	55.0	257.0	257	41.66666666666667	0.568267
M-25-0909_35Sr1_UDP0344-UDP0344_L002_R1_001	92.34521433192302	58.0	257.0	257	41.66666666666667	0.8671829999999999
M-25-0909_35Sr1_UDP0344-UDP0344_L002_R2_001	89.83271120397886	55.0	257.0	257	50.0	0.8671829999999999
M-25-0910_36Sr1_UDP0345-UDP0345_L002_R1_001	87.33875828812538	60.0	257.0	257	50.0	0.09953999999999999
M-25-0910_36Sr1_UDP0345-UDP0345_L002_R2_001	86.07494474583082	58.0	257.0	257	58.333333333333336	0.09953999999999999
M-25-0911_38Sr3_UDP0346-UDP0346_L002_R1_001	91.09750022273504	59.0	257.0	257	50.0	0.7969109999999999
M-25-0911_38Sr3_UDP0346-UDP0346_L002_R2_001	89.03566395745572	57.0	257.0	257	50.0	0.7969109999999999
M-25-0912_40PRr3_UDP0347-UDP0347_L002_R1_001	91.62265231290993	57.0	257.0	257	41.66666666666667	0.544898
M-25-0912_40PRr3_UDP0347-UDP0347_L002_R2_001	89.70577979731986	55.0	257.0	257	41.66666666666667	0.544898
M-25-0913_43Sr1_UDP0348-UDP0348_L002_R1_001	86.8260003954223	61.0	257.0	257	50.0	0.434978
M-25-0913_43Sr1_UDP0348-UDP0348_L002_R2_001	88.42539162900192	59.0	257.0	257	50.0	0.434978
M-25-0914_44PRr2_UDP0349-UDP0349_L002_R1_001	89.54634226336896	61.0	257.0	257	50.0	0.469539
M-25-0914_44PRr2_UDP0349-UDP0349_L002_R2_001	87.79590193785819	59.0	257.0	257	50.0	0.469539
M-25-0915_45Dr1_UDP0350-UDP0350_L002_R1_001	92.13885545004236	57.0	257.0	257	41.66666666666667	0.499253
M-25-0915_45Dr1_UDP0350-UDP0350_L002_R2_001	89.36791566600502	55.0	257.0	257	50.0	0.499253
M-25-0916_45Sr1_UDP0351-UDP0351_L002_R1_001	92.61924543521769	58.0	257.0	257	41.66666666666667	0.785963
M-25-0916_45Sr1_UDP0351-UDP0351_L002_R2_001	90.54128502232294	56.0	257.0	257	50.0	0.785963
M-25-0917_46Dr1_UDP0352-UDP0352_L002_R1_001	91.12260455775457	59.0	257.0	257	50.0	0.270879
M-25-0917_46Dr1_UDP0352-UDP0352_L002_R2_001	85.99263877967653	57.0	257.0	257	41.66666666666667	0.270879
M-25-0918_46Sr3_UDP0355-UDP0355_L002_R1_001	89.03368104761803	62.0	257.0	257	58.333333333333336	0.281553
M-25-0918_46Sr3_UDP0355-UDP0355_L002_R2_001	86.37166004269179	60.0	257.0	257	50.0	0.281553
M-25-0919_49PRr2_UDP0356-UDP0356_L002_R1_001	89.31934958135831	57.0	257.0	257	50.0	0.16075799999999998
M-25-0919_49PRr2_UDP0356-UDP0356_L002_R2_001	87.33251222334192	55.0	257.0	257	41.66666666666667	0.16075799999999998
M-25-0920_51Sr2_UDP0357-UDP0357_L002_R1_001	91.76261000587084	56.0	257.0	257	50.0	0.691554
M-25-0920_51Sr2_UDP0357-UDP0357_L002_R2_001	89.0547954317378	55.0	257.0	257	41.66666666666667	0.691554
M-25-0921_50PRr1_UDP0358-UDP0358_L002_R1_001	92.18839906905983	58.0	257.0	257	41.66666666666667	0.971491
M-25-0921_50PRr1_UDP0358-UDP0358_L002_R2_001	88.98286236094012	56.0	257.0	257	50.0	0.971491
M-25-0922_54Dr1_UDP0360-UDP0360_L002_R1_001	92.03316002255589	59.0	257.0	257	41.66666666666667	0.837032
M-25-0922_54Dr1_UDP0360-UDP0360_L002_R2_001	89.23123608177465	56.0	257.0	257	50.0	0.837032
M-25-0923_54Dr2_UDP0361-UDP0361_L002_R1_001	92.52255874207094	58.0	257.0	257	50.0	0.67158
M-25-0923_54Dr2_UDP0361-UDP0361_L002_R2_001	90.13877721194794	57.0	257.0	257	50.0	0.67158
M-25-0924_55PRr1_UDP0368-UDP0368_L002_R1_001	94.98757049841568	55.0	257.0	257	50.0	0.477493
M-25-0924_55PRr1_UDP0368-UDP0368_L002_R2_001	93.7360338266739	55.0	257.0	257	50.0	0.477493
M-25-0925_57PRr1_UDP0378-UDP0378_L002_R1_001	93.585766785599	56.0	257.0	257	50.0	0.579321
M-25-0925_57PRr1_UDP0378-UDP0378_L002_R2_001	90.33126712133688	55.0	257.0	257	41.66666666666667	0.579321
M-25-0926_57Sr2_UDP0380-UDP0380_L002_R1_001	92.2971388660231	59.0	257.0	257	50.0	0.641424
M-25-0926_57Sr2_UDP0380-UDP0380_L002_R2_001	88.7660892015266	57.0	257.0	257	50.0	0.641424
M-25-0927_60Dr2_UDP0382-UDP0382_L002_R1_001	92.67255447358038	58.0	257.0	257	41.66666666666667	0.615849
M-25-0927_60Dr2_UDP0382-UDP0382_L002_R2_001	89.7184212363745	56.0	257.0	257	41.66666666666667	0.615849
M-25-0928_60Dr3_UDP0383-UDP0383_L002_R1_001	92.98523206751055	57.0	257.0	257	50.0	0.627576
M-25-0928_60Dr3_UDP0383-UDP0383_L002_R2_001	91.12983925452853	55.0	257.0	257	41.66666666666667	0.627576
M-25-0929_Extraction-Ctrl-Pro-Trip1_UDP0384-UDP0384_L002_R1_001	91.78489763597378	59.0	257.0	257	50.0	0.5619649999999999
M-25-0929_Extraction-Ctrl-Pro-Trip1_UDP0384-UDP0384_L002_R2_001	88.98098636036052	57.0	257.0	257	41.66666666666667	0.5619649999999999
