ASV_ID	C1R1T	C1R1UT	C1R2T	C1R2UT	C1R3T	C1R3UT	C2R1T	C2R1UT	C2R2T	C2R2UT	C2R3T	C2R3UT	C2S1T	C2S1UT	C2S2T	C2S2UT	C2S3T	C2S3UT	NEGATIVER	Positive
80790aeed0af8b599c7cf3a62522c9da	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47459f75770bf84027430abde582a0c0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae34174a13a2f0cd9736aab88d3db9d1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226707509b00f658476de210692957fe	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f0d66a375ae0524b23b4b62d2f82e54	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0bdbf9f3960de011c10801c6d69d28d3	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
802ceb2bf8a3638a07964223cd460ac1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8685a749303eba396ad7dd9b6a14b47	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485a0a8a21ccab5c5a81f9f2e03a5798	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
741d45f510b0e7f0ffa9b013a97a9fbe	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae5cb1f1b1a10fadbbe13cb9f8778699	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3af51fa485f4ac11c037422a29fc6aae	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8642f8f5039df6b3ffbe74b9a9fbe03c	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
694a27597c162e73d2947113fbec46c7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd8e1ced35a2da51c30878ce12e4d84b	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789911b2665fd493b36cfb3db2cc221c	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64182fa67c0241d3807ae922683a7f90	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4829d3a3be385332b51e9f28d5084ee8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e489b9890805cc2ecf9d56fa802002f	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbe4b631f3fa4c64e1d668b6d604943b	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e05a20a1f6155a9e0f0a25a50d5f6255	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9b880828f6e5c79f98b3346232ebb31	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d44ee999b58b57e51b449e9f3ac378f	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387c489f6f689e6a0aed7af2cf87f6df	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c901c077dd3efe5213ba9e30da0a3dce	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b71fc4fd34062f78386d869fc3025118	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fa0987a17362e1aeb13f49b43852120	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73738192bdf7fcbb3b1f74a007348374	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b3314d2521c18992534c74b1b894302	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b5e1d5c990adc18550b5ff49c1c0dc2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be2e0febc1867f5b6be9f1425d156810	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2c86e527a3fc9427e1713b0850f2021	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528485fc93bc2bc116292500ef091e7e	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5999ad0a9afdae80139e28643539588f	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36e191e675e21066a3dd040d4effdf78	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4719df01d3e9b31f853cb70e705c09d7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40c799510323537e391696b260e0d4c5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8045ad5d8ad5f39699c85d52fd7ddeac	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32a4b5f67584e0f18bcd6ad070335aac	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73647caa2e8a65523ecac42225ab2b2f	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ebbfc3cb70a673570d80a9fe29f3375	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61e5309884efe0148839fd33a0d877b5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac7ded4d0f9a23935a25d730922bdca	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e41906209217363a8bdf2a1ccb05f8f	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72e976df9d45c80b59be847622b49261	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c1fb34e1ccb5b55f80d038b19b5e154	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994fc18e9821ba93c23f953f58f61f4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e30491417c9f29698a3c97be59d541fc	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac74c21397c3f272332a9aa39d29f6d1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5dd0d66969f7955f2f8105b4367bafc0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8d7a176d089914277df0fa7166bf5dd	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7299d756f643c3c6b37e252a5e6338ff	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22d0f502ccda45c89fd7f99c72243696	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9c02929502a0bdfb75752e93d31e589	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
a5c7946df01dd06438b07d8b61a2641e	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
fc4bcbdcdd0fdc895f52bd3643d09cc8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
da12f7c73364b2a031b6c80c8200944c	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
7c31d59e0369a240eb30e17862910857	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
c5627a4eb5781169937ada9e19f8b4c1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2f7534aa94da1fb79a006e284987493b	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0de7553bf1d3a1529b9e6bc3c6f33d77	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
378d56fc7ab42000a25d0e7404ac1009	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
b520cb058ed0a67fdd070c393470d5b4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
299a6040d8ae05f13d7e4d5418aa9feb	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
a5fc475ca23e0611832810c04ac2d36f	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
7efa61ed2dfddc2c78f061ff14b9ebdf	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2e88ead0a9f921faaeb72490f22a519d	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
c257d7b951befda8b10c675ffe82e5f3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
a82fe0e77ceefdd0e587b6797ed39aaf	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
eb1743bb6f26f1ea148bd8eb6293a2e6	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0
d257ab552f4df8039db35ca95ee33b87	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
73586864218679f5efc6323662f87b4c	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
36280ebe7ca48bdfb855cd6fdbcb0022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
f41ed4f4885d8d34a0f3337296f6ffee	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
da5b1134dd046fc08fb4ee4ef70beeb3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0707fc8a820d213a58c6e9469827c77f	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
5c115b3f4658c03ae5f8fe3c1993f887	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
761d16253c87e2335689764377dd0c45	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ab7c9c71a343bfbd3a2ea6ff0a20e239	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
9af68a795d08d7cdef8c9147a55170e1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
58530bf05a1b3eb21a4e727ca605cf4c	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
f9942b66518d379b2a7fa3f995a0369f	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
d5088461dd62e02eb6bf37fadb4f4958	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
c3d0fbce6b60ecdae8c00a5ea8d33347	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
976eb223cb6a461dd6f06be8722f742a	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1581235bd64e4097bd3e2e5bdd927198	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
600a15316b398ff9de6df08e5d294c20	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
f9f4273c76741aff5a1f1d6c9d9a3ca4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
d0e3e253f62e2cc9ff9a176377ebb9f0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
e60f858bbbf810f8790aef1b0ec140bd	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
64066541baec34f7c22bd3c06e2f84de	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
bbe4ef7963be03d7b262137568c74b07	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ccd99945d38c81b444a386bb7f952af2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
051d11a56fc9947eed8176a811cd3341	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
4b3668a329bd3a379327bac7c4931f15	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
7e2125c405ed1fab93f8a5ab85d94b2d	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
205123b5f43e615d90b87fe7e30e7cf0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
c92d4a96720e0494244667d657f88e3e	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
98da66b71f1f053d60d168f09ee2f631	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
139935c09fdda8a6f6517c2e37f5059a	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ce9d8e8890b0f8976e76b8c1c312280f	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
d60c91d66f3cac4352b558066d2cd17f	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
8384f9bdb8472d15a1e005a2378a1f22	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
53741ea067ac47579b3c7186801a37b9	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
15907f6694b54ad6221fc9ab0b70d98a	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
503181aee241cd285ecde728d49e9a19	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
e0b1acf1619b5d5491f2dfc4faaf19a4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
2781b897008d38a029d688895e1f6e9b	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
5d6360096181603f2926cdabb92a9499	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
9294db937e8dbb67a69fbefc78351e78	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
83d642f34f2eccab4d9f743546e552c1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
8770287eaf92dbae1a924bacb7dfec3d	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
e3047e93207948f4716bab1d96cbea23	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ea331f56636be1cf62c1d1a5dda1e2b7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
d28b2c9e099e484e771f5e8ced143426	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
c9de4868597f13b1b66147f62aff5d17	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
73b4d812e70602425adc3ab7728b88e6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
85cca2478ce5c79c3da6baba7fa9565e	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
944a5bf14789849e8bf24105bb1a3228	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
96f59aaccd561b0681684ef74bd6ae76	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
f508f63055fbe430ffb28d28423c7e00	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
df286ba15e72b54f0e562779161bc980	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
45eb0d003cbacca4226b9c73967420f8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
18712c176b7c58a2ed9086ccd4fd6d14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
be6113323f46e3f952e0d957f1f59e7a	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
f1043e8edc7156d2af26fbde7613f21e	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
f9268a7d9f878ed1e1820e649428982e	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
973f3ea2f3dd550fa8a5a8155971031c	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
3b83ba8a018d76354a6a1e6339af22dd	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
98adc1169d621844dcb8192ee07f3ed6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
372a12686f268225232d128b0d76f07b	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
aa69a4e4be005a4c9799f2d1fd1909fb	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
a6ebfd180de0b8071472b00a39a723b2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
45b7c1f6b67a984ddd9c392cf73a449e	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
e808da3b490c620b46408395ceaf0880	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
7bb0304510f179e99e1690ae84991605	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
e29907dc95b062814d9ddfd7b0e4088a	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
a31ac8d29486c73d34d6830f0b0a6635	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
6138d7d6f74abb62315f7dc807dc98c4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
f2f1f4f9bdd36e1afbc65dceff87db84	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
6e0df1266082a0c6d6cf28ae696f3076	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
6fde38d6eb584965d6c0bf98e7521f3c	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
1c621a92c9ec6032c0535154b93b9aa0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
4371619d9147f0610986cd3787660ad1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0
becc4d28d2a28941c17ec64b7b8bac93	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
af53195c2f4e28cdf78921403b5d95d5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
248dcdfeca76b060951276053ab390c9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
bf3e91a17beb72a53354d9af7cd999c2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
985fc1dbbd4291ec065a7842c53199e8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
d57d0c2ec7f2bf3820c7850a5e883982	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
7c6d824636ea81526372128ae61ca0e5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
528863750a8c1e705d35eb31b88390ec	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
8a2708d6fc0d1a8ff850dd68ff3611d2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
33a1207f46b781cd81842befe3464bfa	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
b9b0889a53f8babe4e32b2976f11e5cd	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
c7449d079ad886abe68a93dbbec8a6da	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
bfca8344a33ddff36a1d8f6264596bda	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3bb7f81b6c98db02204855192ebe1676	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
53a6b14ed7b44e42fef33596e0a6d6dc	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
f68daec0a9726f8fe3f090fa153e2013	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
f59476835bbe8354640c74ce262e6340	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
68e5135e93c385789d5ea2e723d68e37	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
cd592d90127a0aeca173b77a87065f24	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2352608d21c1df08449339a4ef63ae58	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
bf6785da7a4de6dec847f875da1e76b5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
8fee7135d610d30f3b4774c37c85a560	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
9382a829dbe9fa3e71cbe94ac473702c	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
e32761744a641a77ed0ad701cba39eac	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
2719e0c9e8d186b6b2213af4efc68f38	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
bac5094627ceaaa9e4cc4fc4c6ed1579	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
9876aadafea581853e5625a710470f6e	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
76d278acbf89f7c434d13694b4a4df9f	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
69489bb9019e2dbce8520492d89feb00	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
adbe27ef1ea0c8fa660b6cb798ab3d4d	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
644d7a8de6111c5279513f3be06735d4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
878e75e23cc3533742c93207706a3739	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
80858197bf482dd2cf6f568678a2f748	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
836eaffb48e0b27393ec8b1268c213ab	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ee3a7816e68910154664f378e008f022	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
b340c6aacadad473eb01f6d9956a8b58	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
b2c8f6949ff7d2ed7949f8e6537ccbaf	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
48c3a01db1cbff17e346c089bfb4ad81	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
52dba59b2ddac00c6bca2b5c5731cac7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
e2e6e19873813903a27d31cabfc355e4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
3d360f933979c021788d11735ffcf4e0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ade9efc01798186721ed5ead9c46a0a4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
4a8dd93bfb1fae5aa2176260bd94e63f	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
73c5ef13b391fc6328fcfb520df592a1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
48ebb9927377eb0a156880dde5959992	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
47cc5ecfa5c67c8e198bdfc92c08b494	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
2c6f626eafbde497b18b622acaed699d	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
464e24c5dfdcdfe7bceba0cd7c26f247	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
7bea829810d1bbadced5083877a32ca6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
a8a1073a5b49a0f2bcc417148d5bc3fe	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
d62a30cb867f78024c38b7af89ae6970	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
fbee664e86ded1219a24ad3422b36574	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
55a61850e214cbac1594d4965d5b94c1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
b31741b13070c920ae3f9b9b41c0e39b	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
f2652a0251e09c103a6ae3397dc9ed3d	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
16474e54beda78dca00a0de64f47c8e9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
8e613331b39bb6af656e9825b28f87b2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
7f30ea40c49c7d813e4c79ab66121142	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
48c39d632899f51b10d0339c2366dc02	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0548789c636125132379bfb71bb53cde	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
94321be31dab0e461e4ac38a15b56aad	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
1d4e695abebb24b6cab90f7277c78591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
4c4fc8a0d9755988139bcabe71775185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
07cbdafe44b1a3b95ce98a5229c90ee6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
e7caa8c705ef7f8802a4cfdc82d89b96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
877ea6e142b09687495a05de04e4e1d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
31368a520b7258dac180807b9d68dabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
915295611acd6943eef25a26f778e294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
af5e82ba6fb792ee21fee7045eb31aad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
5ae3f1da66900fe624fe6073b5cbe622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
a62a902172589486c0aafe1e64556b55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
8ea494afdaf47db0f77b26012bf71b45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
55ce6e19e6ba120ff9cdf2f18af560ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
f7e1e815559eac075553d63ed1018c63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1ca401889f7afd6b4401cdc663a51d34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
20eac37afbfc0571f816494d69252582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
9def52cbec46b8615d1a55b0057ac951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
bf9f5b519bf26e4ad984e38743b6ac39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
bf2a952bc419e4f41b0df18d7122bc77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
