taxon_string	rank	source_name	source_lineage	historical_candidate_id	historical_candidate_type	historical_prefix_evidence_count	historical_prefix_conflict	candidate_names	rank_compatible_candidate_count	rank_compatible_candidate_ids	ancestry_compatible_candidate_count	ancestry_compatible_candidate_ids	final_iri	final_label	mapping_status	reason	parent_iri	supplementary_species_policy
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	family	Salinisphaeraceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae	742031	ncbi	1	False	salinisphaeraceae	1	742031	1	742031	http://purl.obolibrary.org/obo/NCBITaxon_742031	Salinisphaeraceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	genus	Salinisphaera	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera	180541	ncbi	1	False	salinisphaera	1	180541	1	180541	http://purl.obolibrary.org/obo/NCBITaxon_180541	Salinisphaera	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742031	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	180541	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_3a081c7ff6c2a270135dea97	unclassified species in Salinisphaera	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_180541	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	order	Steroidobacterales	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales	3060226	ncbi	6	False	steroidobacterales	1	3060226	1	3060226	http://purl.obolibrary.org/obo/NCBITaxon_3060226	Steroidobacterales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	family	Steroidobacteraceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	2689614	ncbi	3	False	steroidobacteraceae	1	2689614	1	2689614	http://purl.obolibrary.org/obo/NCBITaxon_2689614	Steroidobacteraceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3060226	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	genus	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA	2689614	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_a7ad6f59e0cd2c6bf3bcb79a	unclassified genus in Steroidobacteraceae	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_2689614	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA	2689614	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_b0bd0328dcaa23e251ecebc7	unclassified species in Steroidobacteraceae	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_a7ad6f59e0cd2c6bf3bcb79a	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	order	Steroidobacterales	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales	3060226	ncbi	6	False	steroidobacterales	1	3060226	1	3060226	http://purl.obolibrary.org/obo/NCBITaxon_3060226	Steroidobacterales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	family	Steroidobacteraceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	2689614	ncbi	3	False	steroidobacteraceae	1	2689614	1	2689614	http://purl.obolibrary.org/obo/NCBITaxon_2689614	Steroidobacteraceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3060226	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	genus	Povalibacter	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter	1538468	ncbi	1	False	povalibacter	1	1538468	1	1538468	http://purl.obolibrary.org/obo/NCBITaxon_1538468	Povalibacter	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2689614	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;NA	1538468	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_4c3d318bee582167decf2050	unclassified species in Povalibacter	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_1538468	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum	order	Steroidobacterales	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales	3060226	ncbi	6	False	steroidobacterales	1	3060226	1	3060226	http://purl.obolibrary.org/obo/NCBITaxon_3060226	Steroidobacterales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum	family	Steroidobacteraceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	2689614	ncbi	3	False	steroidobacteraceae	1	2689614	1	2689614	http://purl.obolibrary.org/obo/NCBITaxon_2689614	Steroidobacteraceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3060226	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum	genus	Povalibacter	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter	1538468	ncbi	1	False	povalibacter	1	1538468	1	1538468	http://purl.obolibrary.org/obo/NCBITaxon_1538468	Povalibacter	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2689614	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum	species	uvarum	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;uvarum		none	0	False	povalibacter uvarum	1	732238	1	732238	http://purl.obolibrary.org/obo/NCBITaxon_732238	Povalibacter uvarum	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1538468	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	order	Steroidobacterales	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales	3060226	ncbi	6	False	steroidobacterales	1	3060226	1	3060226	http://purl.obolibrary.org/obo/NCBITaxon_3060226	Steroidobacterales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	family	Steroidobacteraceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	2689614	ncbi	3	False	steroidobacteraceae	1	2689614	1	2689614	http://purl.obolibrary.org/obo/NCBITaxon_2689614	Steroidobacteraceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3060226	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	genus	Steroidobacter	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter	469322	ncbi	1	False	steroidobacter	1	469322	1	469322	http://purl.obolibrary.org/obo/NCBITaxon_469322	Steroidobacter	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2689614	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	469322	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_ca392b98127a8d314a0a15ad	unclassified species in Steroidobacter	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_469322	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;agariperforans	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;agariperforans	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;agariperforans	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;agariperforans	order	Steroidobacterales	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales	3060226	ncbi	6	False	steroidobacterales	1	3060226	1	3060226	http://purl.obolibrary.org/obo/NCBITaxon_3060226	Steroidobacterales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;agariperforans	family	Steroidobacteraceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	2689614	ncbi	3	False	steroidobacteraceae	1	2689614	1	2689614	http://purl.obolibrary.org/obo/NCBITaxon_2689614	Steroidobacteraceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_3060226	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;agariperforans	genus	Steroidobacter	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter	469322	ncbi	1	False	steroidobacter	1	469322	1	469322	http://purl.obolibrary.org/obo/NCBITaxon_469322	Steroidobacter	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2689614	provenance_only_never_promoted
