Sample Name	FASTQ Paths
45Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0915_45Dr1_UDP0350-UDP0350_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0915_45Dr1_UDP0350-UDP0350_L002_R2_001.fastq.gz
S46Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0609_S46Dr1_SU0111-SU0111_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0609_S46Dr1_SU0111-SU0111_L002_R2_001.fastq.gz
13Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0337_13Dr3_UDP0062-UDP0062_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0337_13Dr3_UDP0062-UDP0062_L002_R2_001.fastq.gz
22PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0378_22PRr1_UDP0114-UDP0114_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0378_22PRr1_UDP0114-UDP0114_L002_R2_001.fastq.gz
T29S	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0578_T29S_SU0656-SU0656_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0578_T29S_SU0656-SU0656_L002_R2_001.fastq.gz
22PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0379_22PRr3_UDP0115-UDP0115_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0379_22PRr3_UDP0115-UDP0115_L002_R2_001.fastq.gz
S52PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0756_S52PRr1_SU0083-SU0083_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0756_S52PRr1_SU0083-SU0083_L002_R2_001.fastq.gz
S4Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0674_S4Dr1_SU0143-SU0143_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0674_S4Dr1_SU0143-SU0143_L002_R2_001.fastq.gz
8Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0822_8Sr2_SU0327-SU0327_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0822_8Sr2_SU0327-SU0327_L002_R2_001.fastq.gz
63Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0533_63Sr3_UDP0359-UDP0359_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0533_63Sr3_UDP0359-UDP0359_L002_R2_001.fastq.gz
54Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0922_54Dr1_UDP0360-UDP0360_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0922_54Dr1_UDP0360-UDP0360_L002_R2_001.fastq.gz
36Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0442_36Sr3_UDP0199-UDP0199_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0442_36Sr3_UDP0199-UDP0199_L002_R2_001.fastq.gz
S11Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0679_S11Sr1_SU0108-SU0108_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0679_S11Sr1_SU0108-SU0108_L002_R2_001.fastq.gz
F52Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0790_F52Sr2_SU0574-SU0574_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0790_F52Sr2_SU0574-SU0574_L002_R2_001.fastq.gz
32PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0903_32PRr1_UDP0337-UDP0337_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0903_32PRr1_UDP0337-UDP0337_L002_R2_001.fastq.gz
S57PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0654_S57PRr1_SU0188-SU0188_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0654_S57PRr1_SU0188-SU0188_L002_R2_001.fastq.gz
17Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0830_17Sr1_SU0340-SU0340_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0830_17Sr1_SU0340-SU0340_L002_R2_001.fastq.gz
26PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0393_26PRr2_UDP0139-UDP0139_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0393_26PRr2_UDP0139-UDP0139_L002_R2_001.fastq.gz
2Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0417_2Sr3_UDP0010-UDP0010_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0417_2Sr3_UDP0010-UDP0010_L002_R2_001.fastq.gz
14PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0341_14PRr1_UDP0069-UDP0069_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0341_14PRr1_UDP0069-UDP0069_L002_R2_001.fastq.gz
S16Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0650_S16Dr1_SU0140-SU0140_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0650_S16Dr1_SU0140-SU0140_L002_R2_001.fastq.gz
47Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0483_47Sr1_UDP0261-UDP0261_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0483_47Sr1_UDP0261-UDP0261_L002_R2_001.fastq.gz
9Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0552_9Sr3_UDP0040-UDP0040_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0552_9Sr3_UDP0040-UDP0040_L002_R2_001.fastq.gz
9PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0549_9PRr3_UDP0042-UDP0042_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0549_9PRr3_UDP0042-UDP0042_L002_R2_001.fastq.gz
50Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0857_50Sr2_SU0332-SU0332_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0857_50Sr2_SU0332-SU0332_L002_R2_001.fastq.gz
GC	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0572_GC_SU0050-SU0050_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0572_GC_SU0050-SU0050_L002_R2_001.fastq.gz
30PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0419_30PRr1_UDP0165-UDP0165_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0419_30PRr1_UDP0165-UDP0165_L002_R2_001.fastq.gz
13Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0336_13Dr1_UDP0061-UDP0061_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0336_13Dr1_UDP0061-UDP0061_L002_R2_001.fastq.gz
Ctrl-1-Trip1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0323_Ctrl-1-Trip1_UDP0371-UDP0371_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0323_Ctrl-1-Trip1_UDP0371-UDP0371_L002_R2_001.fastq.gz
64PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0536_64PRr3_UDP0370-UDP0370_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0536_64PRr3_UDP0370-UDP0370_L002_R2_001.fastq.gz
S34Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0752_S34Sr1_SU0047-SU0047_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0752_S34Sr1_SU0047-SU0047_L002_R2_001.fastq.gz
48PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0856_48PRr3_SU0320-SU0320_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0856_48PRr3_SU0320-SU0320_L002_R2_001.fastq.gz
42Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0464_42Dr1_UDP0230-UDP0230_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0464_42Dr1_UDP0230-UDP0230_L002_R2_001.fastq.gz
S59PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0669_S59PRr1_SU0178-SU0178_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0669_S59PRr1_SU0178-SU0178_L002_R2_001.fastq.gz
S22Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0593_S22Sr1_SU0109-SU0109_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0593_S22Sr1_SU0109-SU0109_L002_R2_001.fastq.gz
EBT	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0564_EBT_SU0026-SU0026_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0564_EBT_SU0026-SU0026_L002_R2_001.fastq.gz
10PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0884_10PRr3_UDP0300-UDP0300_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0884_10PRr3_UDP0300-UDP0300_L002_R2_001.fastq.gz
S8PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0675_S8PRr1_SU0155-SU0155_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0675_S8PRr1_SU0155-SU0155_L002_R2_001.fastq.gz
1PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0367_1PRr3_UDP0007-UDP0007_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0367_1PRr3_UDP0007-UDP0007_L002_R2_001.fastq.gz
52Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0503_52Dr1_UDP0288-UDP0288_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0503_52Dr1_UDP0288-UDP0288_L002_R2_001.fastq.gz
3PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0812_3PRr2_SU0373-SU0373_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0812_3PRr2_SU0373-SU0373_L002_R2_001.fastq.gz
28Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0403_28Dr1_UDP0147-UDP0147_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0403_28Dr1_UDP0147-UDP0147_L002_R2_001.fastq.gz
S31Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0723_S31Dr1_SU0269-SU0269_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0723_S31Dr1_SU0269-SU0269_L002_R2_001.fastq.gz
23PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0898_23PRr3_UDP0331-UDP0331_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0898_23PRr3_UDP0331-UDP0331_L002_R2_001.fastq.gz
9Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0551_9Sr2_UDP0039-UDP0039_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0551_9Sr2_UDP0039-UDP0039_L002_R2_001.fastq.gz
S36Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0681_S36Sr1_SU0132-SU0132_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0681_S36Sr1_SU0132-SU0132_L002_R2_001.fastq.gz
3PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0459_3PRr3_UDP0016-UDP0016_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0459_3PRr3_UDP0016-UDP0016_L002_R2_001.fastq.gz
46Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0918_46Sr3_UDP0355-UDP0355_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0918_46Sr3_UDP0355-UDP0355_L002_R2_001.fastq.gz
S20Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0747_S20Dr1_SU0272-SU0272_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0747_S20Dr1_SU0272-SU0272_L002_R2_001.fastq.gz
35Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0438_35Dr3_UDP0191-UDP0191_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0438_35Dr3_UDP0191-UDP0191_L002_R2_001.fastq.gz
S32Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0728_S32Sr1_SU0058-SU0058_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0728_S32Sr1_SU0058-SU0058_L002_R2_001.fastq.gz
59PRr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0525_59PRr3_UDP0336-UDP0336_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0525_59PRr3_UDP0336-UDP0336_L002_R2_001.fastq.gz
7Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0544_7Sr2_UDP0032-UDP0032_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0544_7Sr2_UDP0032-UDP0032_L002_R2_001.fastq.gz
25Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0388_25Sr1_UDP0131-UDP0131_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0388_25Sr1_UDP0131-UDP0131_L002_R2_001.fastq.gz
7PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0821_7PRr2_SU0291-SU0291_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0821_7PRr2_SU0291-SU0291_L002_R2_001.fastq.gz
21Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0375_21Sr2_UDP0109-UDP0109_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0375_21Sr2_UDP0109-UDP0109_L002_R2_001.fastq.gz
41PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0463_41PRr2_UDP0229-UDP0229_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0463_41PRr2_UDP0229-UDP0229_L002_R2_001.fastq.gz
S31Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0722_S31Sr1_SU0257-SU0257_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0722_S31Sr1_SU0257-SU0257_L002_R2_001.fastq.gz
51Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0501_51Dr3_UDP0283-UDP0283_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0501_51Dr3_UDP0283-UDP0283_L002_R2_001.fastq.gz
29S-2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0589_29S-2_SU0670-SU0670_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0589_29S-2_SU0670-SU0670_L002_R2_001.fastq.gz
S55Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0626_S55Sr1_SU0125-SU0125_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0626_S55Sr1_SU0125-SU0125_L002_R2_001.fastq.gz
20PRr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0372_20PRr2_UDP0106-UDP0106_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0372_20PRr2_UDP0106-UDP0106_L002_R2_001.fastq.gz
17Sr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0831_17Sr2_SU0352-SU0352_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0831_17Sr2_SU0352-SU0352_L002_R2_001.fastq.gz
11Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0329_11Dr3_UDP0050-UDP0050_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0329_11Dr3_UDP0050-UDP0050_L002_R2_001.fastq.gz
16PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0828_16PRr1_SU0316-SU0316_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0828_16PRr1_SU0316-SU0316_L002_R2_001.fastq.gz
57PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0925_57PRr1_UDP0378-UDP0378_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0925_57PRr1_UDP0378-UDP0378_L002_R2_001.fastq.gz
4PRr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0491_4PRr1_UDP0021-UDP0021_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0491_4PRr1_UDP0021-UDP0021_L002_R2_001.fastq.gz
T25S	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0573_T25S_SU0584-SU0584_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0573_T25S_SU0584-SU0584_L002_R2_001.fastq.gz
38Dr2	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0449_38Dr2_UDP0208-UDP0208_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0449_38Dr2_UDP0208-UDP0208_L002_R2_001.fastq.gz
10Dr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0324_10Dr1_UDP0043-UDP0043_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0324_10Dr1_UDP0043-UDP0043_L002_R2_001.fastq.gz
5Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0527_5Sr1_UDP0025-UDP0025_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0527_5Sr1_UDP0025-UDP0025_L002_R2_001.fastq.gz
F40Dr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0782_F40Dr3_SU0576-SU0576_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0782_F40Dr3_SU0576-SU0576_L002_R2_001.fastq.gz
S56Sr1	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0652_S56Sr1_SU0164-SU0164_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0652_S56Sr1_SU0164-SU0164_L002_R2_001.fastq.gz
21Sr3	/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0835_21Sr3_SU0305-SU0305_L002_R1_001.fastq.gz;/ibex/project/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0835_21Sr3_SU0305-SU0305_L002_R2_001.fastq.gz
