picrust2_col	sample_id	trip	site	compartment	replicate	extraction_suffix	biome	feature	date	coordinates	is_control	duplicate_run
e8493_F27Dr1	F27Dr1	3	27.0	deep	1.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8494_F27PRr3	F27PRr3	3	27.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8495_F28PRr2	F28PRr2	3	28.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8496_F29PRr1	F29PRr1	3	29.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8497_F30Sr3	F30Sr3	3	30.0	surface	3.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8498_F31Sr2	F31Sr2	3	31.0	surface	2.0		desert biome	sand dune	19/02/2024	20.294623333333334 N,49.891405 E	False	True
e8499_F32Sr1	F32Sr1	3	32.0	surface	1.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8500_F22PRr1	F22PRr1	3	22.0	plant_rhizosphere	1.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8501_F23Sr3	F23Sr3	3	23.0	surface	3.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8502_F24Sr2	F24Sr2	3	24.0	surface	2.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	False
e8503_F25Sr1	F25Sr1	3	25.0	surface	1.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8504_F26Dr3	F26Dr3	3	26.0	deep	3.0		desert biome	sand dune	18/02/2024	20.148753888888887 N,49.07873861111111 E	False	False
e8505_F27Dr2	F27Dr2	3	27.0	deep	2.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8506_F28Dr1	F28Dr1	3	28.0	deep	1.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8507_F28PRr3	F28PRr3	3	28.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8508_F29PRr2	F29PRr2	3	29.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8509_F30PRr1	F30PRr1	3	30.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8510_F31Sr3	F31Sr3	3	31.0	surface	3.0		desert biome	sand dune	19/02/2024	20.294623333333334 N,49.891405 E	False	True
e8511_F32Sr2	F32Sr2	3	32.0	surface	2.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8512_F22PRr2	F22PRr2	3	22.0	plant_rhizosphere	2.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8513_F23PRr1	F23PRr1	3	23.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8514_F24Sr3	F24Sr3	3	24.0	surface	3.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	False
e8515_F25Sr2	F25Sr2	3	25.0	surface	2.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8516_F26Sr1	F26Sr1	3	26.0	surface	1.0		desert biome	sand dune	18/02/2024	20.148753888888887 N,49.07873861111111 E	False	False
e8518_F28Dr2	F28Dr2	3	28.0	deep	2.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8519_F29Dr1	F29Dr1	3	29.0	deep	1.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8520_F29PRr3	F29PRr3	3	29.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8521_F30PRr2	F30PRr2	3	30.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8522_F31PRr1	F31PRr1	3	31.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.294623333333334 N,49.891405 E	False	False
e8523_F32Sr3	F32Sr3	3	32.0	surface	3.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8524_F22PRr3	F22PRr3	3	22.0	plant_rhizosphere	3.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8525_F23PRr2	F23PRr2	3	23.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8526_F24PRr1	F24PRr1	3	24.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	False
e8527_F25Sr3	F25Sr3	3	25.0	surface	3.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8528_F27Sr1	F27Sr1	3	27.0	surface	1.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8529_F28Dr3	F28Dr3	3	28.0	deep	3.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8530_F29Dr2	F29Dr2	3	29.0	deep	2.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8531_F30Dr1	F30Dr1	3	30.0	deep	1.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8532_F30PRr3	F30PRr3	3	30.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8533_F31PRr2	F31PRr2	3	31.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.294623333333334 N,49.891405 E	False	False
e8534_F32PRr1	F32PRr1	3	32.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8535_F23Dr1	F23Dr1	3	23.0	deep	1.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8536_F23PRr3	F23PRr3	3	23.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8537_F24PRr2	F24PRr2	3	24.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	False
e8538_F25PRr1	F25PRr1	3	25.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8539_F26Sr3	F26Sr3	3	26.0	surface	3.0		desert biome	sand dune	18/02/2024	20.148753888888887 N,49.07873861111111 E	False	False
e8540_F27Sr2	F27Sr2	3	27.0	surface	2.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8541_F28Sr1	F28Sr1	3	28.0	surface	1.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8542_F29Dr3	F29Dr3	3	29.0	deep	3.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8543_F30Dr2	F30Dr2	3	30.0	deep	2.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8544_F31Dr1	F31Dr1	3	31.0	deep	1.0		desert biome	sand dune	19/02/2024	20.294623333333334 N,49.891405 E	False	False
e8545_F31PRr3	F31PRr3	3	31.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.294623333333334 N,49.891405 E	False	False
e8546_F32PRr2	F32PRr2	3	32.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8547_F23Dr2	F23Dr2	3	23.0	deep	2.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8548_F24Dr1	F24Dr1	3	24.0	deep	1.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	False
e8549_F24PRr3	F24PRr3	3	24.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	True
e8550_F25PRr2	F25PRr2	3	25.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8551_F26PRr1	F26PRr1	3	26.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	20.148753888888887 N,49.07873861111111 E	False	False
e8552_F27Sr3	F27Sr3	3	27.0	surface	3.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8553_F28Sr2	F28Sr2	3	28.0	surface	2.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8554_F29Sr1	F29Sr1	3	29.0	surface	1.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8555_F30Dr3	F30Dr3	3	30.0	deep	3.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8556_F31Dr2	F31Dr2	3	31.0	deep	2.0		desert biome	sand dune	19/02/2024	20.294623333333334 N,49.891405 E	False	False
e8557_F32Dr1	F32Dr1	3	32.0	deep	1.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8558_F32PRr3	F32PRr3	3	32.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8559_F33Dr1	F33Dr1	3	33.0	deep	1.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	True
e8560_F33PRr3	F33PRr3	3	33.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	False
e8561_F34PRr2	F34PRr2	3	34.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8562_F35PRr1	F35PRr1	3	35.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8563_F37Sr2	F37Sr2	3	37.0	surface	2.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8564_F38Sr1	F38Sr1	3	38.0	surface	1.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8565_F39Dr3	F39Dr3	3	39.0	deep	3.0		desert biome	sand dune	19/02/2024	20.51023 N, 51.59742 E	False	False
e8566_F40Dr2	F40Dr2	3	40.0	deep	2.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8567_F42PRr2	F42PRr2	3	42.0	plant_rhizosphere	2.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8568_F33Dr2	F33Dr2	3	33.0	deep	2.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	False
e8569_F34Dr1	F34Dr1	3	34.0	deep	1.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8570_F34PRr3	F34PRr3	3	34.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8571_F35PRr2	F35PRr2	3	35.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8572_F36PRr1	F36PRr1	3	36.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8573_F37Sr3	F37Sr3	3	37.0	surface	3.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8574_F38Sr2	F38Sr2	3	38.0	surface	2.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8575_F39Sr1	F39Sr1	3	39.0	surface	1.0		desert biome	sand dune	19/02/2024	20.51023 N, 51.59742 E	False	False
e8576_F40Dr3	F40Dr3	3	40.0	deep	3.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	True
e8577_F42Dr1	F42Dr1	3	42.0	deep	1.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8578_F42PRr3	F42PRr3	3	42.0	plant_rhizosphere	3.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8579_F33Dr3	F33Dr3	3	33.0	deep	3.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	False
e8580_F34Dr2	F34Dr2	3	34.0	deep	2.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8581_F35Dr1	F35Dr1	3	35.0	deep	1.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8582_F35PRr3	F35PRr3	3	35.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8583_F36PRr2	F36PRr2	3	36.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8584_F37PRr1	F37PRr1	3	37.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8585_F38Sr3	F38Sr3	3	38.0	surface	3.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8586_F39Sr2	F39Sr2	3	39.0	surface	2.0		desert biome	sand dune	19/02/2024	20.51023 N, 51.59742 E	False	False
e8587_F40Sr1	F40Sr1	3	40.0	surface	1.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8588_F41Dr3	F41Dr3	3	41.0	deep	3.0		desert biome	saline pan	19/02/2024	20.539777222222224 N,51.94610583333333 E	False	True
e8589_F42Dr2	F42Dr2	3	42.0	deep	2.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8590_F43Dr1	F43Dr1	3	43.0	deep	1.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	True
e8591_F33Sr1	F33Sr1	3	33.0	surface	1.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	False
e8592_F34Dr3	F34Dr3	3	34.0	deep	3.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8593_F35Dr2	F35Dr2	3	35.0	deep	2.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8594_F36Dr1	F36Dr1	3	36.0	deep	1.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8595_F36PRr3	F36PRr3	3	36.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8596_F37PRr2	F37PRr2	3	37.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8597_F38PRr1	F38PRr1	3	38.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8598_F39Sr3	F39Sr3	3	39.0	surface	3.0		desert biome	sand dune	19/02/2024	20.51023 N, 51.59742 E	False	False
e8599_F40Sr2	F40Sr2	3	40.0	surface	2.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8600_F42Dr3	F42Dr3	3	42.0	deep	3.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8601_F43Dr2	F43Dr2	3	43.0	deep	2.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	False
e8602_F33Sr2	F33Sr2	3	33.0	surface	2.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	False
e8603_F34Sr1	F34Sr1	3	34.0	surface	1.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	True
e8604_F35Dr3	F35Dr3	3	35.0	deep	3.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8605_F36Dr2	F36Dr2	3	36.0	deep	2.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8606_F37Dr1	F37Dr1	3	37.0	deep	1.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8607_F37PRr3	F37PRr3	3	37.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8608_F38PRr2	F38PRr2	3	38.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8609_F39PRr1	F39PRr1	3	39.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.51023 N, 51.59742 E	False	False
e8610_F40Sr3	F40Sr3	3	40.0	surface	3.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8611_F42Sr1	F42Sr1	3	42.0	surface	1.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8612_F43Dr3	F43Dr3	3	43.0	deep	3.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	False
e8613_F33Sr3	F33Sr3	3	33.0	surface	3.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	False
e8614_F34Sr2	F34Sr2	3	34.0	surface	2.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8615_F35Sr1	F35Sr1	3	35.0	surface	1.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8616_F36Dr3	F36Dr3	3	36.0	deep	3.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8617_F37Dr2	F37Dr2	3	37.0	deep	2.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8618_F38PRr3	F38PRr3	3	38.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8619_F40PRr1	F40PRr1	3	40.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8620_F42Sr2	F42Sr2	3	42.0	surface	2.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8621_F43Sr1	F43Sr1	3	43.0	surface	1.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	False
e8622_F34Sr3	F34Sr3	3	34.0	surface	3.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8623_F35Sr2	F35Sr2	3	35.0	surface	2.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8624_F36Sr1	F36Sr1	3	36.0	surface	1.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8625_F37Dr3	F37Dr3	3	37.0	deep	3.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8626_F38Dr2	F38Dr2	3	38.0	deep	2.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8627_F39PRr3	F39PRr3	3	39.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.51023 N, 51.59742 E	False	False
e8628_F40PRr2	F40PRr2	3	40.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8629_F41PRr1	F41PRr1	3	41.0	plant_rhizosphere	1.0		desert biome	saline pan	19/02/2024	20.539777222222224 N,51.94610583333333 E	False	False
e8630_F42Sr3	F42Sr3	3	42.0	surface	3.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8632_F33PRr2	F33PRr2	3	33.0	plant_rhizosphere	2.0		desert biome	sand dune	19/02/2024	20.317507777777777 N,50.30307027777778 E	False	False
e8633_F34PRr1	F34PRr1	3	34.0	plant_rhizosphere	1.0		desert biome	sand dune	19/02/2024	20.344394444444443 N,50.5153725 E	False	False
e8634_F35Sr3	F35Sr3	3	35.0	surface	3.0		desert biome	sand dune	19/02/2024	20.371795833333334 N,50.72999222222222 E	False	False
e8635_F36Sr2	F36Sr2	3	36.0	surface	2.0		desert biome	sand dune	19/02/2024	20.42319 N, 51.14483 E	False	False
e8636_F37Sr1	F37Sr1	3	37.0	surface	1.0		desert biome	sand dune	19/02/2024	20.454150277777778 N,51.344883333333335 E	False	False
e8637_F38Dr3	F38Dr3	3	38.0	deep	3.0		desert biome	sand dune	19/02/2024	20.4610275 N,51.370224722222225 E	False	False
e8638_F39Dr2	F39Dr2	3	39.0	deep	2.0		desert biome	sand dune	19/02/2024	20.51023 N, 51.59742 E	False	False
e8639_F40Dr1	F40Dr1	3	40.0	deep	1.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8640_F40PRr3	F40PRr3	3	40.0	plant_rhizosphere	3.0		desert biome	sand dune	19/02/2024	20.54718 N, 51.82559 E	False	False
e8641_F41PRr2	F41PRr2	3	41.0	plant_rhizosphere	2.0		desert biome	saline pan	19/02/2024	20.539777222222224 N,51.94610583333333 E	False	False
e8642_F42PRr1	F42PRr1	3	42.0	plant_rhizosphere	1.0		desert biome	sand dune	20/02/2024	20.55516 N, 52.12403 E	False	False
e8643_F43Sr3	F43Sr3	3	43.0	surface	3.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	False
e8644_F56Sr2	F56Sr2	3	56.0	surface	2.0		desert biome	saline pan	21/02/2024	20.821580833333332 N,54.22385916666667 E	False	True
e8645_F57PRr1	F57PRr1	3	57.0	plant_rhizosphere	1.0		desert biome	sand dune	21/02/2024	20.7349775 N,54.41764333333333 E	False	False
e8646_F58Sr3	F58Sr3	3	58.0	surface	3.0		desert biome	sand dune	21/02/2024	20.66540111111111 N,54.59327444444445 E	False	True
e8647_F59Sr2	F59Sr2	3	59.0	surface	2.0		desert biome	desert oasis	21/02/2024	20.65626 N,54.635868055555555 E	False	False
e8648_F60Sr1	F60Sr1	3	60.0	surface	1.0		desert biome	desert oasis	21/02/2024	20.706374444444442 N,54.732105555555556 E	False	False
e8650_F54PRr2	F54PRr2	3	54.0	plant_rhizosphere	2.0		desert biome	aeolian lake	21/02/2024	20.92017888888889 N,53.962204444444446 E	False	False
e8651_F56Sr3	F56Sr3	3	56.0	surface	3.0		desert biome	saline pan	21/02/2024	20.821580833333332 N,54.22385916666667 E	False	True
e8652_F57PRr2	F57PRr2	3	57.0	plant_rhizosphere	2.0		desert biome	sand dune	21/02/2024	20.7349775 N,54.41764333333333 E	False	False
e8653_F58PRr1	F58PRr1	3	58.0	plant_rhizosphere	1.0		desert biome	sand dune	21/02/2024	20.66540111111111 N,54.59327444444445 E	False	False
e8654_F59Sr3	F59Sr3	3	59.0	surface	3.0		desert biome	desert oasis	21/02/2024	20.65626 N,54.635868055555555 E	False	True
e8655_F60Sr2	F60Sr2	3	60.0	surface	2.0		desert biome	desert oasis	21/02/2024	20.706374444444442 N,54.732105555555556 E	False	False
e8656_F57Dr1	F57Dr1	3	57.0	deep	1.0		desert biome	sand dune	21/02/2024	20.7349775 N,54.41764333333333 E	False	True
e8657_F57PRr3	F57PRr3	3	57.0	plant_rhizosphere	3.0		desert biome	sand dune	21/02/2024	20.7349775 N,54.41764333333333 E	False	False
e8658_F58PRr2	F58PRr2	3	58.0	plant_rhizosphere	2.0		desert biome	sand dune	21/02/2024	20.66540111111111 N,54.59327444444445 E	False	False
e8659_F59PRr1	F59PRr1	3	59.0	plant_rhizosphere	1.0		desert biome	desert oasis	21/02/2024	20.65626 N,54.635868055555555 E	False	True
e8660_F60Sr3	F60Sr3	3	60.0	surface	3.0		desert biome	desert oasis	21/02/2024	20.706374444444442 N,54.732105555555556 E	False	True
e8662_F58Dr1	F58Dr1	3	58.0	deep	1.0		desert biome	sand dune	21/02/2024	20.66540111111111 N,54.59327444444445 E	False	True
e8663_F58PRr3	F58PRr3	3	58.0	plant_rhizosphere	3.0		desert biome	sand dune	21/02/2024	20.66540111111111 N,54.59327444444445 E	False	False
e8664_F60PRr1	F60PRr1	3	60.0	plant_rhizosphere	1.0		desert biome	desert oasis	21/02/2024	20.706374444444442 N,54.732105555555556 E	False	True
e8666_F60PRr2	F60PRr2	3	60.0	plant_rhizosphere	2.0		desert biome	desert oasis	21/02/2024	20.706374444444442 N,54.732105555555556 E	False	True
e8668_F59Dr2	F59Dr2	3	59.0	deep	2.0		desert biome	desert oasis	21/02/2024	20.65626 N,54.635868055555555 E	False	True
e8669_F60PRr3	F60PRr3	3	60.0	plant_rhizosphere	3.0		desert biome	desert oasis	21/02/2024	20.706374444444442 N,54.732105555555556 E	False	False
e8670_F55Sr1	F55Sr1	3	55.0	surface	1.0		desert biome	saline pan	21/02/2024	20.9022725 N,54.0024376 E	False	True
e8671_F58Sr1	F58Sr1	3	58.0	surface	1.0		desert biome	sand dune	21/02/2024	20.66540111111111 N,54.59327444444445 E	False	False
e8673_F57Sr3	F57Sr3	3	57.0	surface	3.0		desert biome	sand dune	21/02/2024	20.7349775 N,54.41764333333333 E	False	True
e8674_F58Sr2	F58Sr2	3	58.0	surface	2.0		desert biome	sand dune	21/02/2024	20.66540111111111 N,54.59327444444445 E	False	False
e8675_F59Sr1	F59Sr1	3	59.0	surface	1.0		desert biome	desert oasis	21/02/2024	20.65626 N,54.635868055555555 E	False	False
e8677_F43PRr1	F43PRr1	3	43.0	plant_rhizosphere	1.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	False
e8678_F44Sr3	F44Sr3	3	44.0	surface	3.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8679_F45Sr2	F45Sr2	3	45.0	surface	2.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8680_F47Dr3	F47Dr3	3	47.0	deep	3.0		desert biome	sand dune	20/02/2024	20.54181555555556 N,52.868785833333334 E	False	False
e8681_F48Dr2	F48Dr2	3	48.0	deep	2.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
e8682_F49Dr1	F49Dr1	3	49.0	deep	1.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8683_F49PRr3	F49PRr3	3	49.0	plant_rhizosphere	3.0		desert biome	sand dune	20/02/2024	20.644662222222223 N,53.28794 E	False	False
e8684_F50PRr2	F50PRr2	3	50.0	plant_rhizosphere	2.0		desert biome	sand dune	20/02/2024	20.71385 N, 53.41230 E	False	False
e8685_F51PRr1	F51PRr1	3	51.0	plant_rhizosphere	1.0		desert biome	saline pan	20/02/2024	20.79870 N, 53.48700 E	False	False
e8686_F52Sr3	F52Sr3	3	52.0	surface	3.0		desert biome	saline pan	20/02/2024	20.851514166666668 N,53.75788444444444 E	False	False
e8687_F43PRr2	F43PRr2	3	43.0	plant_rhizosphere	2.0		desert biome	sand dune	20/02/2024	20.567575555555557 N,52.22413277777778 E	False	False
e8688_F44PRr1	F44PRr1	3	44.0	plant_rhizosphere	1.0		desert biome	sand dune	20/02/2024	20.56783 N, 52.41036 E	False	False
e8689_F45Sr3	F45Sr3	3	45.0	surface	3.0		desert biome	sand dune	20/02/2024	20.56346 N, 52.46776 E	False	False
e8690_F46Sr2	F46Sr2	3	46.0	surface	2.0		desert biome	sand dune	20/02/2024	20.553746111111113 N,52.66920777777778 E	False	False
e8691_F48Dr3	F48Dr3	3	48.0	deep	3.0		desert biome	desert oasis	20/02/2024	20.568648333333332 N,53.09404833333333 E	False	False
