Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity	shannon	sequencing_depth	Latitude	Longitude	log_sequencing_depth
3	45	Surface	0.26010440845031446	0.2407471329498495	4.479381052902924	828286.0	20.56346	52.46776	13.62711499166662
3	46	Deep	0.8834066643960421	0.9326098758920385	5.721940515696714	202959.0	20.553746111111117	52.66920777777778	12.220764194273164
3	46	Surface	0.6949436938116094	0.7394326193920411	3.2813298747937614	58312.0	20.553746111111117	52.66920777777778	10.973580332043829
3	47	Deep	-0.5003028403082499	-0.3789298071461577	4.274931783309475	252684.0	20.54181555555556	52.86878583333333	12.43989893269085
3	47	Rhizosphere	-0.6581530444425672	-0.6504165778898284	3.643421238623239	548329.0	20.54181555555556	52.86878583333333	13.214632574467666
3	47	Surface	1.0739873561557982	1.0895316679275715	2.6796441065151626	40903.0	20.54181555555556	52.86878583333333	10.618983136759836
3	48	Deep	1.2395717884800916	1.202372395378509	5.235426620248774	539236.0	20.56864833333333	53.09404833333333	13.197910456404019
3	48	Rhizosphere	1.145387467412951	1.0473444793559687	4.675919888336726	950754.0	20.56864833333333	53.09404833333333	13.765011684782726
3	48	Surface	2.0923132663945427	2.0620010618355753	5.100916048833173	531575.0	20.56864833333333	53.09404833333333	13.183601458075222
3	49	Deep	-1.450592763171751	-1.3709305234691185	4.8530849499736	972558.0	20.644662222222223	53.28794	13.787686021014949
3	49	Rhizosphere	-0.18264920990876174	-0.12841668913486792	5.591226600659589	1079947.0	20.644662222222223	53.28794	13.892423449793094
3	49	Surface	-0.473699722936254	-0.455425295169557	4.7987133395442045	1081734.0	20.644662222222223	53.28794	13.89407679157084
3	50	Deep	-1.8479469786819624	-1.6885752634553086	5.595154378954558	1720774.0	20.71385	53.4123	14.358285328703671
3	50	Rhizosphere	0.5676067810930077	0.5644272211212498	5.884309571956627	663335.0	20.71385	53.4123	13.405036928124987
3	50	Surface	0.26625935686923835	0.190130613331896	5.8678271754774105	611246.0	20.71385	53.4123	13.323256411783715
3	51	Deep	2.4821264272402663	2.4391599950478753	5.219498393303304	304280.0	20.7987	53.487	12.625706895552531
3	51	Rhizosphere	1.974474909148946	1.991052306915113	5.708759041565449	1194418.0	20.7987	53.487	13.993170432649247
3	51	Surface	0.02172047161520588	0.11662651033983415	5.320683031468111	517307.0	20.7987	53.487	13.156393720786003
3	52	Surface	2.4774161149898335	2.3643121702404617	3.7328873342432876	362264.0	20.851514166666668	53.75788444444444	12.80013126719314
3	53	Deep	-0.5019538606051249	-0.37788730197614895	3.8014869389386994	500758.0	20.851514166666668	53.75788444444444	13.12388022640699
3	53	Rhizosphere	1.1258194558527068	1.0536400967691144	5.849047752168181	459016.0	20.851514166666668	53.75788444444444	13.036842525393865
3	53	Surface	-0.15947126366627176	-0.12154166529047207	4.717959326040593	208040.0	20.851514166666668	53.75788444444444	12.245490454643386
