profile_id	specimen_id	Trip	Site	Type	depth	shannon	ledger_resolution	ledger_specimen_id	dna_kit
V25Sr2	V25Sr2	5	25	Surface	864456	6.740916826	exact	V25Sr2	not_recorded
V25Sr3	V25Sr3	5	25	Surface	838440	6.871474225	exact	V25Sr3	not_recorded
V26Dr2	V26Dr2	5	26	Deep	227594	6.98349887	exact	V26Dr2	not_recorded
V26Dr3	V26Dr3	5	26	Deep	599509	6.861451757	exact	V26Dr3	not_recorded
V26PRr1	V26PRr1	5	26	Rhizosphere	524183	7.106294448	exact	V26PRr1	QIACube
V26PRr2	V26PRr2	5	26	Rhizosphere	804585	7.260402418	exact	V26PRr2	not_recorded
V26Sr2	V26Sr2	5	26	Surface	676130	7.087114901	exact	V26Sr2	not_recorded
V27Dr2	V27Dr2	5	27	Deep	690327	7.058049366	exact	V27Dr2	not_recorded
V27Dr3	V27Dr3	5	27	Deep	759591	7.08641063	exact	V27Dr3	not_recorded
V27PRr1	V27PRr1	5	27	Rhizosphere	415925	5.667194527	exact	V27PRr1	QIACube
V27PRr2	V27PRr2	5	27	Rhizosphere	555336	6.052669512	exact	V27PRr2	not_recorded
V27PRr3	V27PRr3	5	27	Rhizosphere	545853	5.602218531	exact	V27PRr3	not_recorded
V28Dr1	V28Dr1	5	28	Deep	892760	7.295210416	exact	V28Dr1	QIACube
V28Dr3	V28Dr3	5	28	Deep	419697	7.023551293	exact	V28Dr3	not_recorded
V28PRr1	V28PRr1	5	28	Rhizosphere	716456	4.191742074	exact	V28PRr1	QIACube
V28PRr2	V28PRr2	5	28	Rhizosphere	701711	5.217727957	exact	V28PRr2	not_recorded
V28PRr3	V28PRr3	5	28	Rhizosphere	528041	6.131039131	exact	V28PRr3	not_recorded
V29PRr2	V29PRr2	5	29	Rhizosphere	829930	7.030770709	exact	V29PRr2	not_recorded
V29PRr3	V29PRr3	5	29	Rhizosphere	890128	6.838496501	exact	V29PRr3	not_recorded
V2Dr1	V2Dr1	5	2	Deep	438638	6.072831961	exact	V2Dr1	QIACube
V2Dr2	V2Dr2	5	2	Deep	599571	6.617176275	exact	V2Dr2	not_recorded
V2PRr1	V2PRr1	5	2	Rhizosphere	684082	6.797368898	exact	V2PRr1	QIACube
V2PRr2	V2PRr2	5	2	Rhizosphere	255464	6.904150577	exact	V2PRr2	not_recorded
V2PRr3	V2PRr3	5	2	Rhizosphere	627102	7.0891511	exact	V2PRr3	not_recorded
V2Sr1	V2Sr1	5	2	Surface	691496	6.794634796	exact	V2Sr1	QIACube
V2Sr2	V2Sr2	5	2	Surface	435506	6.763256524	exact	V2Sr2	not_recorded
V30PRr1	V30PRr1	5	30	Rhizosphere	384827	6.209465373	exact	V30PRr1	QIACube
V30PRr2	V30PRr2	5	30	Rhizosphere	316791	6.235606352	exact	V30PRr2	not_recorded
V30PRr3	V30PRr3	5	30	Rhizosphere	625055	5.36677973	exact	V30PRr3	not_recorded
V30Sr2	V30Sr2	5	30	Surface	955117	7.191496779	exact	V30Sr2	not_recorded
V31Dr1	V31Dr1	5	31	Deep	816505	6.375766106	exact	V31Dr1	QIACube
V31Dr3	V31Dr3	5	31	Deep	721172	7.092727691	exact	V31Dr3	not_recorded
V32PRr1	V32PRr1	5	32	Rhizosphere	783652	6.488591686	exact	V32PRr1	QIACube
V32PRr2	V32PRr2	5	32	Rhizosphere	514694	6.866732345	exact	V32PRr2	not_recorded
V32PRr3	V32PRr3	5	32	Rhizosphere	760983	7.629687231	exact	V32PRr3	not_recorded
V33PRr1	V33PRr1	5	33	Rhizosphere	607595	5.58138117	exact	V33PRr1	QIACube
V33PRr2	V33PRr2	5	33	Rhizosphere	733370	6.387827351	exact	V33PRr2	not_recorded
V33PRr3	V33PRr3	5	33	Rhizosphere	593156	6.454089705	exact	V33PRr3	not_recorded
V34Dr2	V34Dr2	5	34	Deep	877855	6.822326081	exact	V34Dr2	not_recorded
V34PRr1	V34PRr1	5	34	Rhizosphere	507706	5.982138066	exact	V34PRr1	QIACube
V34PRr2	V34PRr2	5	34	Rhizosphere	643446	6.21656559	exact	V34PRr2	not_recorded
V34PRr3	V34PRr3	5	34	Rhizosphere	626593	5.902651703	exact	V34PRr3	not_recorded
V35Dr1	V35Dr1	5	35	Deep	1450613	6.805195958	exact	V35Dr1	QIACube
V35PRr1	V35PRr1	5	35	Rhizosphere	334895	5.883695786	exact	V35PRr1	QIACube
V35PRr2	V35PRr2	5	35	Rhizosphere	302467	5.366653436	exact	V35PRr2	not_recorded
V35PRr3R	V35PRr3R	5	35	Rhizosphere	540945	5.617495574	suffix_fallback	V35PRr3	ambiguous_suffix_mapping
V35PRr3	V35PRr3	5	35	Rhizosphere	160039	5.555620975	exact	V35PRr3	not_recorded
V37Dr1	V37Dr1	5	37	Deep	236686	6.408266413	exact	V37Dr1	QIACube
V37PRr2	V37PRr2	5	37	Rhizosphere	346454	6.289349784	exact	V37PRr2	not_recorded
V37PRr3	V37PRr3	5	37	Rhizosphere	449850	5.523685794	exact	V37PRr3	not_recorded
V38PRr3	V38PRr3	5	38	Rhizosphere	48510	5.701239675	exact	V38PRr3	not_recorded
V38Sr2	V38Sr2	5	38	Surface	865020	6.016920659	exact	V38Sr2	not_recorded
V39Dr1	V39Dr1	5	39	Deep	949051	6.464454565	exact	V39Dr1	QIACube
V39Dr3	V39Dr3	5	39	Deep	813823	6.679909485	exact	V39Dr3	not_recorded
V39PRr1	V39PRr1	5	39	Rhizosphere	433656	6.444157883	exact	V39PRr1	QIACube
V39PRr2	V39PRr2	5	39	Rhizosphere	994413	6.960224673	exact	V39PRr2	not_recorded
V39PRr3	V39PRr3	5	39	Rhizosphere	380123	6.630309731	exact	V39PRr3	not_recorded
V39Sr2	V39Sr2	5	39	Surface	333612	6.419179041	exact	V39Sr2	not_recorded
V3PRr1	V3PRr1	5	3	Rhizosphere	245792	6.412880335	exact	V3PRr1	QIACube
V3PRr2	V3PRr2	5	3	Rhizosphere	85966	5.89699757	exact	V3PRr2	not_recorded
V3PRr3	V3PRr3	5	3	Rhizosphere	406970	6.65988508	exact	V3PRr3	not_recorded
V40Dr1	V40Dr1	5	40	Deep	703200	7.595856363	exact	V40Dr1	QIACube
V40PRr1	V40PRr1	5	40	Rhizosphere	387146	6.805755758	exact	V40PRr1	QIACube
V40PRr2	V40PRr2	5	40	Rhizosphere	653812	6.897757028	exact	V40PRr2	not_recorded
V40PRr3	V40PRr3	5	40	Rhizosphere	993307	7.146407968	exact	V40PRr3	not_recorded
V40Sr3	V40Sr3	5	40	Surface	1318128	7.02762926	exact	V40Sr3	not_recorded
V41Dr3	V41Dr3	5	41	Deep	382552	4.973780581	exact	V41Dr3	not_recorded
V42PRr2	V42PRr2	5	42	Rhizosphere	785972	6.17135381	exact	V42PRr2	not_recorded
V42Sr2	V42Sr2	5	42	Surface	1028589	6.663987445	exact	V42Sr2	not_recorded
V43Dr1	V43Dr1	5	43	Deep	581664	6.834236221	exact	V43Dr1	QIACube
V43Dr2	V43Dr2	5	43	Deep	529697	6.912323937	exact	V43Dr2	not_recorded
V43Dr3	V43Dr3	5	43	Deep	699177	7.090745197	exact	V43Dr3	not_recorded
V43PRr1	V43PRr1	5	43	Rhizosphere	723396	6.634989806	exact	V43PRr1	QIACube
V43PRr2	V43PRr2	5	43	Rhizosphere	787772	6.376422912	exact	V43PRr2	not_recorded
V43PRr3	V43PRr3	5	43	Rhizosphere	943624	6.823451123	exact	V43PRr3	not_recorded
V44Dr1	V44Dr1	5	44	Deep	688641	6.131545946	exact	V44Dr1	QIACube
V44PRr1	V44PRr1	5	44	Rhizosphere	823933	7.767567935	exact	V44PRr1	QIACube
V44PRr2	V44PRr2	5	44	Rhizosphere	820768	6.632881184	exact	V44PRr2	not_recorded
V45Dr1	V45Dr1	5	45	Deep	672000	4.185311724	exact	V45Dr1	QIACube
V45Dr2	V45Dr2	5	45	Deep	632897	4.275697623	exact	V45Dr2	not_recorded
V45Dr3	V45Dr3	5	45	Deep	425049	4.633530684	exact	V45Dr3	not_recorded
V45PRr1	V45PRr1	5	45	Rhizosphere	357216	4.042275508	exact	V45PRr1	QIACube
V45PRr2	V45PRr2	5	45	Rhizosphere	416030	4.135602387	exact	V45PRr2	not_recorded
V45PRr3	V45PRr3	5	45	Rhizosphere	908916	4.665105784	exact	V45PRr3	not_recorded
V45Sr3	V45Sr3	5	45	Surface	603083	6.055718799	exact	V45Sr3	not_recorded
V46PRr1	V46PRr1	5	46	Rhizosphere	305383	5.833745058	exact	V46PRr1	QIACube
V46PRr2	V46PRr2	5	46	Rhizosphere	444029	5.980673847	exact	V46PRr2	not_recorded
V46PRr3	V46PRr3	5	46	Rhizosphere	592143	5.593172634	exact	V46PRr3	not_recorded
V47PRr1	V47PRr1	5	47	Rhizosphere	631747	6.326691371	exact	V47PRr1	QIACube
V47PRr2	V47PRr2	5	47	Rhizosphere	489175	6.214977301	exact	V47PRr2	not_recorded
V47PRr3	V47PRr3	5	47	Rhizosphere	602884	6.399731476	exact	V47PRr3	not_recorded
V48Dr1	V48Dr1	5	48	Deep	640336	5.024744728	exact	V48Dr1	QIACube
V48Dr2	V48Dr2	5	48	Deep	582278	5.30811105	exact	V48Dr2	not_recorded
V48Dr3	V48Dr3	5	48	Deep	683205	5.407960798	exact	V48Dr3	not_recorded
V48PRr1	V48PRr1	5	48	Rhizosphere	951132	5.110546221	exact	V48PRr1	QIACube
V49Dr2	V49Dr2	5	49	Deep	734681	4.892507638	exact	V49Dr2	not_recorded
V4Dr1	V4Dr1	5	4	Deep	709278	7.187084818	exact	V4Dr1	QIACube
V4Dr2	V4Dr2	5	4	Deep	1204226	7.329603057	exact	V4Dr2	not_recorded
V4Dr3	V4Dr3	5	4	Deep	771595	6.77855231	exact	V4Dr3	not_recorded
V4PRr1	V4PRr1	5	4	Rhizosphere	1022303	5.575608722	exact	V4PRr1	QIACube
V4PRr2	V4PRr2	5	4	Rhizosphere	895149	6.357655568	exact	V4PRr2	not_recorded
V4PRr3	V4PRr3	5	4	Rhizosphere	629011	6.212835531	exact	V4PRr3	not_recorded
V4Sr1	V4Sr1	5	4	Surface	1776802	6.854248325	exact	V4Sr1	QIACube
V4Sr3	V4Sr3	5	4	Surface	1002454	6.805178647	exact	V4Sr3	not_recorded
V50PRr2	V50PRr2	5	50	Rhizosphere	549271	6.052954006	exact	V50PRr2	not_recorded
V51PRr2	V51PRr2	5	51	Rhizosphere	365455	5.711780619	exact	V51PRr2	not_recorded
V51PRr3	V51PRr3	5	51	Rhizosphere	329373	4.98249454	exact	V51PRr3	not_recorded
V53PRr2	V53PRr2	5	53	Rhizosphere	552895	2.159099744	exact	V53PRr2	not_recorded
V54PRr1	V54PRr1	5	54	Rhizosphere	360035	5.438864105	exact	V54PRr1	QIACube
V54PRr2	V54PRr2	5	54	Rhizosphere	688597	5.829290003	exact	V54PRr2	not_recorded
V54PRr3	V54PRr3	5	54	Rhizosphere	448796	5.521715046	exact	V54PRr3	not_recorded
V55Dr1	V55Dr1	5	55	Deep	697209	4.559510369	exact	V55Dr1	QIACube
V55PRr1	V55PRr1	5	55	Rhizosphere	1747691	5.090592607	exact	V55PRr1	QIACube
V55PRr2	V55PRr2	5	55	Rhizosphere	549108	5.255825847	exact	V55PRr2	not_recorded
V55PRr3	V55PRr3	5	55	Rhizosphere	807870	5.49807517	exact	V55PRr3	not_recorded
V55Sr2	V55Sr2	5	55	Surface	389009	4.772139095	exact	V55Sr2	not_recorded
V55Sr3	V55Sr3	5	55	Surface	388034	4.868411918	exact	V55Sr3	not_recorded
V57PRr2	V57PRr2	5	57	Rhizosphere	263826	5.382608744	exact	V57PRr2	not_recorded
V57PRr3	V57PRr3	5	57	Rhizosphere	748550	4.513376267	exact	V57PRr3	not_recorded
V58PRr1	V58PRr1	5	58	Rhizosphere	375791	5.662333941	exact	V58PRr1	QIACube
V58PRr2	V58PRr2	5	58	Rhizosphere	348421	5.155652987	exact	V58PRr2	not_recorded
V58PRr3	V58PRr3	5	58	Rhizosphere	648764	5.572557649	exact	V58PRr3	not_recorded
V5Dr1T	V5Dr1T	5	5	Deep	598155	6.746947184	suffix_fallback	V5Dr1	ambiguous_suffix_mapping
V5Dr1	V5Dr1	5	5	Deep	1024357	7.317558433	exact	V5Dr1	QIACube
V5PRr1T	V5PRr1T	5	5	Rhizosphere	621133	7.34146889	suffix_fallback	V5PRr1	ambiguous_suffix_mapping
V5PRr1	V5PRr1	5	5	Rhizosphere	1009579	7.421106775	exact	V5PRr1	QIACube
V5PRr2	V5PRr2	5	5	Rhizosphere	667044	6.917300272	exact	V5PRr2	not_recorded
V5PRr3	V5PRr3	5	5	Rhizosphere	428929	7.032627175	exact	V5PRr3	not_recorded
V5Sr1	V5Sr1	5	5	Surface	839544	6.42890717	exact	V5Sr1	QIACube
V5Sr3	V5Sr3	5	5	Surface	767122	7.356730952	exact	V5Sr3	not_recorded
V60PRr1O	V60PRr1O	5	60	Rhizosphere	621381	6.112915623	suffix_fallback	V60PRr1	ambiguous_suffix_mapping
V60PRr1	V60PRr1	5	60	Rhizosphere	913004	4.853081727	exact	V60PRr1	QIACube
V60PRr2	V60PRr2	5	60	Rhizosphere	517113	6.063978496	exact	V60PRr2	not_recorded
V6Dr1	V6Dr1	5	6	Deep	937702	7.550144619	exact	V6Dr1	QIACube
V6PRr1	V6PRr1	5	6	Rhizosphere	471496	6.585400834	exact	V6PRr1	QIACube
V6PRr2	V6PRr2	5	6	Rhizosphere	614832	6.51604663	exact	V6PRr2	not_recorded
V6PRr3	V6PRr3	5	6	Rhizosphere	372065	5.654082143	exact	V6PRr3	not_recorded
V6Sr1	V6Sr1	5	6	Surface	868758	6.542102822	exact	V6Sr1	QIACube
V6Sr3	V6Sr3	5	6	Surface	935390	6.568597843	exact	V6Sr3	not_recorded
V7Dr1T	V7Dr1T	5	7	Deep	708086	6.481304444	suffix_fallback	V7Dr1	ambiguous_suffix_mapping
V7Dr3R	V7Dr3R	5	7	Deep	1966379	6.238935984	suffix_fallback	V7Dr3	ambiguous_suffix_mapping
V7Dr3	V7Dr3	5	7	Deep	139645	5.876939101	exact	V7Dr3	not_recorded
V7PRr1O	V7PRr1O	5	7	Rhizosphere	653192	6.41766427	suffix_fallback	V7PRr1	ambiguous_suffix_mapping
V7PRr1T	V7PRr1T	5	7	Rhizosphere	461212	6.229953383	suffix_fallback	V7PRr1	ambiguous_suffix_mapping
V7PRr1	V7PRr1	5	7	Rhizosphere	639871	6.332319356	exact	V7PRr1	QIACube
V7PRr2	V7PRr2	5	7	Rhizosphere	396490	5.615607906	exact	V7PRr2	not_recorded
V7PRr3	V7PRr3	5	7	Rhizosphere	1054326	5.357549565	exact	V7PRr3	not_recorded
V8Dr3	V8Dr3	5	8	Deep	687547	7.30882574	exact	V8Dr3	not_recorded
V8PRr1	V8PRr1	5	8	Rhizosphere	1108103	6.781924807	exact	V8PRr1	QIACube
V8PRr2	V8PRr2	5	8	Rhizosphere	795344	6.514009231	exact	V8PRr2	not_recorded
V8PRr3	V8PRr3	5	8	Rhizosphere	484110	6.293547392	exact	V8PRr3	not_recorded
V9PRr1	V9PRr1	5	9	Rhizosphere	421307	6.530036203	exact	V9PRr1	QIACube
V9PRr2	V9PRr2	5	9	Rhizosphere	452332	6.316954156	exact	V9PRr2	not_recorded
V9PRr3	V9PRr3	5	9	Rhizosphere	662418	6.89498084	exact	V9PRr3	not_recorded
