feature_id	control_profiles_present	biological_profiles_present	prevalence_score	taxon
120c1308d9bec7f6b5b2840a299baf45	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;;;0.8
12038e73d417ddcbd5721cd1f523c19d	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;;;;0.97
11f9c9b65df6bbbc6f4e3567df9b00a5	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055;;;0.64
11f3a2fe43e5e63eafad5ed6df7f5e44	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;;;0.99
11f67b3687fc9249140dbd7c6d0a264f	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
dcf2fdb3005544f5de2aefe115ee0d77	1	0	0.0188828	Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;;;;;1
ddf40a4b7dc0b3b80302b7493d7684f3	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.99
de1779dc3022022f8d2f1e064fa79e5b	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;flagellatus;;0.53
de101b47fbbe4b14b6e02c6b5d15e25b	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1
de056da231f6ef5704ed479428802220	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;;;0.54
dd9a7fdb773fa6c04593ffc9766ddb2e	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;;;1
dd85a2c739af6097a7df24744d4edcd2	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
f2f1ef34ceb2e8882052fc78120a85eb	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;;;1
dd786e8587a587fcb7427e227272f03c	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;;;;1
dd795568fb26e63c943995c31a41dc78	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Brevitalea;;;0.83
dd7299c9a4d603bdb6a72eebf8fc8216	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;;;0.83
dd6fe0ff4f3d12e53985319012ad8f6f	1	0	0.0188828	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;;;;1
01cd11254479345ed69cd01bde15c3da	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.62
ddf75c86a1c649a99916e33af77b651b	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;;;0.99
de6c1520d01cd627f6f696bd2e08cc31	1	0	0.0188828	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;;;;1
ddf060da86596661d22bce1512fe3f23	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;;;;0.72
ddea029b4d54ccf3ee8b864155fb01f6	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Frankiales;;;;;0.69
dddeca38f83014e5175fbdad6412f4bd	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
dddfefc127e52a7a7661f4ee70fe1612	1	0	0.0188828	Bacteria;Chloroflexota;TK10;;;;;;0.63
00a075003729bbf291cd9c909bfbb477	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
dddffb17483530432ddee28707c6fc09	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;;;0.96
ddcf582589fe4f0127e72e2ed44a5903	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;0.68
11eee2c2de78bddbc82f6bdbbc2ee1b8	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.86
11e9fb8705b697924b5efbdbd3dda7a0	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;;;;;1
1244d8a677dc29377967fbc1b6998e1a	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
123f39d691312e5399b6c9372e62d8dd	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Schinkia;;;0.91
1240e80762ea873757f4483b8062af6d	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
f31e7a2a8d9ed9127900fa011ab77a09	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;;;;0.9
df8ca28c08664a1fb3812412a6fc454a	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;;;;0.91
df87dbba5a124864e0cac43694d0af73	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;;;;;1
df86c6ae6a8cfa1cbd5668a92f9388e4	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;minimum;;1
df86ccc443311895790f506522fbae34	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;;;0.86
df7a55976553f90b705d91d70915089e	1	0	0.0188828	Bacteria;;;;;;;;1
df2af0b52c6c86d29cc4152d12778f25	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Ectobacillus;;;1
df217ff2b1f8db3f14c0d9675e598608	1	0	0.0188828	Bacteria;Myxococcota;Polyangiia;Nannocystales;Nannocystaceae;Nannocystis;exedens;;0.61
f2bf267848c9d8a756ebcbf7fed67fbd	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;thermoatroviridis;;0.73
df7a367e81c7538be56172010ecd9fdb	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;0.95
01b5b544e195525dd891aad147ad1f37	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Terribacillus;goriensis;;1
df740d7f90c4e0bba36cb643fddd527e	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;0.69
df6ad920a651af8de214409b986b5e11	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
f2c3acef1d5618ecf92f772efc733d35	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
df8fd4b6805b1523545a32cf6c8ce05b	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;;;;;;1
df62621f2e38fc112c3464cc24620c46	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.8
df5d91f5629f94f00e02122f05b87cd9	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;;;;0.5
df5dabde4e36526b9e61643a26c7834f	1	0	0.0188828	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;;;;1
f3224c13e5aee26a7cbe968116736ab1	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;genomospecies;;0.56
f3221c70adc6d1896350853bee4d8072	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;;;;;1
df560f83771f7c78353ebd2a05a0bad7	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.79
df51be7ba16a404dbe5161731a7a6027	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Herbihabitans;;;0.8
def5ae1a30991ef9df9fc9346b5698e8	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;gregorii;;0.57
def731deb07d5ad3e6226f304d3c5904	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;0.75
def4c8c11b7badda8d418779bec53979	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.99
deebf85e6eb6e7fa1aa17ba8f824edc3	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;;;;;0.5
01b79e56e71feaac5e292e07b4e3efc6	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;;;;;1
dfaa1e271e5e8ee4e226db62aeb61ba6	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
f2bb45b5db76ab7e3ce8a366580f0815	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.98
01aec12e3cbe3d52b59136fd82b68372	1	0	0.0188828	Bacteria;Planctomycetota;Pla4 lineage;;;;;;0.92
dfd168b19fc1f077bd7b0df1a4faebe7	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;;;1
dfcc9c7a1cb9683319ce08b7f2816c00	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;;;;;0.78
dfc8533b04a1405f3660cfb070e76503	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1
dfc5a4192b3b046789d164cafd80e290	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
dfc5aeb7b263cef109199d0a2d0f3ed4	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;;;;;;0.7
dfc5b9ffb2818c556570820ee6680b59	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;;;0.67
dfb769890f8862213cd7d300bcff824f	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;;;0.77
dfabec2e4da089c630eccb910f394f7c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.58
f2bfefbcd17ffaa8262ddf8fd0443dfb	1	0	0.0188828	Bacteria;Bacillota;;;;;;;0.58
f2bfe33c52cced087a449312a6b0c0c9	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;;;0.98
dfad15bb26525f93893dfb82d9ea2598	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;;;;;;0.87
f3293191401df302bbcfe7342582e627	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus;;;0.93
dfa50a6a7ec0122c58e895740e400c39	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;;;0.81
dfa51740b5e6a976b8dbfcda3243920f	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;0.68
df4fa28a8164513df1db82a5fa3edd47	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.68
df4fd350efc8515dd77d9bb5f7ed7629	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
dfa2ee1ef34654ec8acd2e7a65a1e7f5	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;;;;1
dfa3216a95fe6abd5858958954c5d7de	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;;;;0.93
df9ec3f446a6292308b4106b2b15d58f	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;;;1
dfa0cc4bf4f1cde55ffe0b3eeb242237	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;1
f2bfbbda078d4fd614dcffa7cc967351	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;;;0.86
df9e2ff8a45f6329529e78ccf5f9ceeb	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;turbinis;;0.58
df96428d0374ae6c69a76cde8f36ffef	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Ornithinibacillus;scapharcae;;0.52
df92b2de8a63d78349aed337e96380be	1	0	0.0188828	Bacteria;;;;;;;;1
dee32559c1f50a55cd6d983fc1e945d0	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;;;0.61
dec10b3a8375af76971ee65e2e6d5a33	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
debc032ef5da1adf3d6e028adfc10a54	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Brevitalea;;;0.9
debaaa1db4ec6d0ac77eadd78a9677d3	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.92
deb623551f6528fd5f7572e6628eec5d	1	0	0.0188828	Bacteria;Rhodothermota;Rhodothermia;Rhodothermales;Rhodothermaceae;;;;1
deb7bc07e206ace2723765cb6baffabd	1	0	0.0188828	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;;;;1
deae090adbfab7730497e9a3b5b9eb5d	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;;;0.6
f333f7e8cf78acd445875034f22a1d5f	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
dea14126e23fad4de2030edda45fc333	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
dea2c34d76a9e85c2d7afdd45e8f9ce9	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella;;;1
01bd578e12f50fbcbf13c0b1f0dd2af3	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;1
dee4bc14e8b623d548e14e5b9696d51c	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
dee4db6665dc9f5a02b8c47cc25a4021	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;;;0.53
dee6503d77cb08c8a5dc0a91d1e0c2ec	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;;;;;0.64
defbb9d63da767f83b29a76da62105bc	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
dee3a457475f248dc5482707158b954e	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1
dedd01b14f71aa63908093ed631f9a3b	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;;;1
11d94bb6e96c99b999cae252d61b0e03	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;antri;;0.57
11d66a9ebbf6fc2f2a69eea8c4090a07	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;;;;1
11d8c821bef498893f21b1b52b65957f	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;;;;1
11d3ddfa764731dc4d2b82d8fabaf224	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Verrucosispora;;;0.63
122135699254849701c3a10acb9a7d0e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.85
1219741a4f608eab3b0fc68175799e80	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
121980dba6d29c679714fc6d179f41c0	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;;;;0.94
121227f16624385ea0361472b303b476	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
120e14cd76908e481cd39e42f5f72cc2	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;;;;;1
de6bfa5297d9b92b3245f6a12914f218	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.93
ded2e31320805c3e68b4efeac061f017	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;;;;;0.57
df4e0ca85bf8d213c0b9e275e551e660	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;0.72
df4e1d4412afcd3d681783017201bc85	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;1
f32862e7d225cfb0ec014c64e2efc6c9	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;;;;1
df4aa97838c87ceb31bd88ba2b093e07	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria;;;1
df4bdd95b2547118597d46961853c18b	1	0	0.0188828	Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;;;;;1
df48bea54616e06db175b319c2fec4fd	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.96
df4a16395a34e081094734b92a5f75b7	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;occulta;;0.75
df47c97abba2b04ea2c60f277bbbc78e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Litchfieldia;;;0.5
df31503e2094319dde538d67bc3880d0	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Nibribacter;;;0.99
f329cee7e7d01c809c6d6014b9dfce05	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;1
dedb4810f2fcdb893dad191cca822cdd	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;;;;0.98
ded3eae0c3b66b6144f87ea403aaf5d5	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Daejeonella;;;0.63
dcefade3366ea729b1f13575e578dc30	1	0	0.0188828	Bacteria;Chloroflexota;TK10;;;;;;1
decf3da526700af7bdf1027b8f68939e	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;;;;0.94
decd234dc6ce08795a276dff68909e62	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;;;0.89
dece8a25ec66d5b0b17735a905b11867	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;11-24;;;;;0.92
df17b2b0cbf42a7f4b4bee6f515b6b1c	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;0.9
df15ee5c9126af729d89dea1418e626e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;mannanilyticus;;0.58
df0e22240f1f8f5e2b9ea1747f164923	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Reyranellales;Reyranellaceae;;;;1
df0c7a8857ecfab1c6cbcc257eb0035a	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;1
f32ee06eb2c912ab8251165ee4081f03	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;varians;;0.95
df09a9edc54048047d71532b9f52b647	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methyloligellaceae;;;;0.99
df0256bb0b16ed2e56dcc54b2ad4f834	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;0.9
defe40498b76696fa0dcb7047903faca	1	0	0.0188828	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;;;;0.55
defebdfb79ae98074a0bda3a66bbd206	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;massiliensis;;0.75
db0c95e8146d2067cfe6a954ac83efac	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;1
dbb2600678be5051858051fa9011160b	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;0.92
dbabdb75f3bdc462ad91a4025e3d5819	1	0	0.0188828	Bacteria;;;;;;;;1
dba145823d37e6d20f852745e6732521	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.69
db9f5435a3da5214e6bf038a40a89844	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;;;;;0.84
db9938345f4c080e57ff33516cda1876	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;hollandica;;0.66
f39ecdef0bf59f60501efd17124d314d	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;;;;0.98
db48a3b2da403c50b253c50d2293a4d7	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;intestinalis;;0.82
db3e1e3695d4d4af1219754ff5c39e24	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia;;;1
db3965b68feb0abe31edbfd68a91acfa	1	0	0.0188828	Bacteria;Actinomycetota;MB-A2-108;;;;;;1
db34824d53924ef1b3297a84c13b0b73	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
db2935f3facb904c9e41f4c88e5539d9	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;;;0.78
db2610695d37b6ec1b021f95d2448eae	1	0	0.0188828	Bacteria;Chloroflexota;Gitt-GS-136;;;;;;0.67
f3ab5ac81ff1cef8bf03d07dffd6857e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;infantis;;1
f39f35b1dfbc8b66b139e1a9c0bb00e2	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;;;;;;0.95
db0862ace72071dbfc93b9962a2f3447	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;0.57
db7cf56a7f3bbc254cdba03ffa7fa5f4	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;;;;;1
db7c8982f55aafddbfccb427e4075a6f	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;1
db7539cac6e57fa1c57dca60a8a8ab55	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas;;;1
db75abe26f0eafd6b070a320c593fc32	1	0	0.0188828	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;;;;1
db736b77550916923d5391ba1bb2a1dd	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.76
db6bec7e27f9d905c546f1d0ddfc4f85	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;0.87
124f55161c36510da1e665eefcd074d0	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
124c68d5432c01e48ae12c1b5b12ea5e	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;;;;1
12497d35fc5f33addf141351a2c9832e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;0.67
0ca9556beb8473bfb39753b0cedd9881	1	0	0.0188828	Bacteria;Chloroflexota;Anaerolineae;;;;;;0.58
129c9b688faf52ddd2412e3cacd3c1cc	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;0.77
f3913a57babadc27f3acc58349ca07d7	1	0	0.0188828	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;;;;0.97
db8dc1b3f6768c146292966901635c99	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;Kallotenuaceae;Kallotenue;papyrolyticum;;0.59
db8740b2ffe50aecdcc8fe7a7504900e	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;;;0.94
db83eb1967fc49804ff7a27e7b1c40c9	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.64
dbf5c30fb6d3e0d647a9237530a8e00d	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;;;1
dbed2f31b612384cb25268170c9e0231	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;vireti;;0.87
dbe469a2065eec27fe9349ef2006f2a1	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;;;;0.67
